gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	e	[SPEAKER_B]	e
PKP125	sono	[SPEAKER_B]	sono
PKP125	cresciuti	[SPEAKER_B]	cresciuti
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	quelli	-	-
PKP125	che	-	-
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	mh	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	ero	[SPEAKER_B]	ero
PKP125	entrato	[SPEAKER_B]	entrato
PKP125	stavano	[SPEAKER_B]	stava
PKP125	in	[SPEAKER_B]	in
PKP125	quinta	[SPEAKER_B]	quindenni
PKP125	elementare	[SPEAKER_B]	a
PKP125	mo	[SPEAKER_B]	mandare
-	-	[SPEAKER_B]	ma
PKP125	sono	[SPEAKER_B]	sono
PKP125	in	[SPEAKER_B]	in
PKP125	terza	[SPEAKER_B]	terza
PKP125	media	[SPEAKER_B]	media
PKP125	qualcuno	[SPEAKER_B]	qualcuno
PKP125	deve	[SPEAKER_B]	deve
PKP125	andare	[SPEAKER_B]	andare
PKP125	alle	[SPEAKER_B]	allo
PKP125	superiori	[SPEAKER_B]	sbriulli
PKP125	io	-	-
PKP125	ero	[SPEAKER_B]	ero
PKP125	scioccato	[SPEAKER_B]	scioccato
PKP125	c'avevamo	[SPEAKER_B]	ma
PKP125	una	[SPEAKER_B]	come
PKP131	como	[SPEAKER_B]	è
PKP125	como	-	-
PKP125	che	-	-
PKP125	scandalo	[SPEAKER_B]	scandalo
PKP125	scioccobasito	[SPEAKER_A]	grazie
PKP125	mh	[SPEAKER_B]	ciò
PKP125	ma	[SPEAKER_B]	è
PKP125	non	-	-
PKP125	ti	-	-
PKP125	piace	-	-
PKP125	il	-	-
PKP125	pepe	-	-
PKP125	sull'alice	-	-
PKP131	mah	-	-
PKP125	eh	-	-
PKP125	ma	-	-
PKP125	quello	-	-
PKP125	è	-	-
PKP125	xxx	-	-
PKP131	ce	-	-
PKP131	la	-	-
PKP131	fai	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP131	stasera	-	-
PKP125	su~	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP131	ma	-	-
PKP131	infatti	-	-
PKP125	non	-	-
PKP125	è	-	-
PKP125	che	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP125	so	-	-
PKP125	stanco	-	-
PKP125	oggi	-	-
PKP125	a	-	-
PKP125	parlare	-	-
PKP125	qua	-	-
PKP125	dieci	-	-
PKP125	ore	-	-
PKP131	e	-	-
PKP131	dimmi	-	-
PKP131	un	[SPEAKER_B]	un
PKP131	po'	[SPEAKER_B]	po'
PKP131	che	[SPEAKER_B]	basigliano
PKP131	che	[SPEAKER_B]	ma
PKP131	fai	[SPEAKER_B]	non
PKP131	le	[SPEAKER_B]	ti
PKP131	lezioni	[SPEAKER_B]	piace
PKP131	cioè	[SPEAKER_B]	il
PKP131	che	[SPEAKER_B]	tè
PKP131	gli	[SPEAKER_B]	per
PKP131	dici	[SPEAKER_B]	spaventare
PKP125	ai	[SPEAKER_A]	ci
PKP125	bambini	[SPEAKER_A]	ha
-	-	[SPEAKER_A]	mai
-	-	[SPEAKER_A]	parlato
-	-	[SPEAKER_A]	di
-	-	[SPEAKER_A]	appaura
-	-	[SPEAKER_B]	se
-	-	[SPEAKER_B]	saurito
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	se
-	-	[SPEAKER_B]	saurito
-	-	[SPEAKER_B]	sta
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	parlare
-	-	[SPEAKER_B]	con
-	-	[SPEAKER_B]	la
-	-	[SPEAKER_B]	tigia
-	-	[SPEAKER_B]	o
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	bambino
PKP125	ma	[SPEAKER_B]	ma
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	vuoi	[SPEAKER_B]	entra
PKP125	inserirti	-	-
PKP125	nel	[SPEAKER_B]	nel
PKP125	campo	[SPEAKER_B]	campo
PKP125	vuoi	[SPEAKER_B]	perché
PKP125	conoscere	[SPEAKER_B]	conosce
PKP125	i	[SPEAKER_B]	i
PKP125	trucchi	[SPEAKER_B]	trucchi
PKP125	del	[SPEAKER_B]	del
PKP125	mestiere	[SPEAKER_B]	mestiere
PKP131	sì	[SPEAKER_A]	io
PKP131	no	[SPEAKER_A]	ne
PKP131	lo	-	-
PKP131	so	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	parlato	[SPEAKER_A]	parlato
PKP131	con	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	il
PKP131	ieri	[SPEAKER_A]	mio
PKP131	sera	[SPEAKER_A]	figlio
PKP125	eh	[SPEAKER_A]	e
PKP125	okay	[SPEAKER_A]	gli
PKP131	m'ha	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	che
PKP131	ah	[SPEAKER_A]	volevo
PKP131	lei	[SPEAKER_A]	fare
PKP131	lo	[SPEAKER_A]	il
PKP131	fa	[SPEAKER_A]	dofusco
PKP131	ad	-	-
PKP131	agosto	-	-
PKP131	perché	[SPEAKER_A]	perché
PKP131	sta	[SPEAKER_A]	stavamo
PKP131	lavorando	[SPEAKER_A]	parlando
PKP131	comunque	[SPEAKER_A]	dell'accademia
PKP131	nell'accademia	[SPEAKER_A]	dell'eretica
PKP131	delle	[SPEAKER_A]	e
PKP131	xxxx	[SPEAKER_A]	tutto
PKP125	eh	[SPEAKER_A]	ho
PKP125	eh	-	-
PKP131	ha	-	-
PKP131	detto	[SPEAKER_A]	detto
PKP131	comunque	[SPEAKER_A]	che
PKP131	per	[SPEAKER_A]	per
PKP131	arrotondare	[SPEAKER_A]	arrotolare
PKP131	vorrei	[SPEAKER_A]	mi
-	-	[SPEAKER_A]	voleva
PKP131	fare	[SPEAKER_A]	fare
PKP131	anche	[SPEAKER_A]	anche
PKP131	il	[SPEAKER_A]	il
PKP131	dopo	[SPEAKER_A]	doposcuola
PKP131	scuola	-	-
PKP131	così	-	-
PKP125	ah	-	-
PKP131	però	[SPEAKER_A]	però
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	a	[SPEAKER_A]	a
PKP131	inglese	[SPEAKER_A]	inglese
PKP131	chiedono	[SPEAKER_A]	chiedono
PKP131	matematica	[SPEAKER_A]	matematica
PKP131	eh	[SPEAKER_A]	e
PKP131	non	[SPEAKER_A]	non
PKP131	so	[SPEAKER_A]	so
PKP131	fare	[SPEAKER_A]	fare
PKP131	nemmeno	[SPEAKER_A]	non
PKP131	due	-	-
PKP131	più	-	-
PKP131	due	-	-
PKP131	me	-	-
PKP131	le	-	-
PKP131	xx	-	-
PKP131	e	-	-
PKP131	gli	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	p~	[SPEAKER_A]	più
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	matematica
-	-	[SPEAKER_A]	io
-	-	[SPEAKER_A]	ho
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	la	[SPEAKER_A]	la
PKP131	proposta	[SPEAKER_A]	proposta
PKP131	l~	-	-
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	lasciata	[SPEAKER_A]	lasciata
PKP131	lì	[SPEAKER_A]	lì
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	allora
PKP131	lo	[SPEAKER_A]	vogliamo
PKP131	volemo	[SPEAKER_A]	fare
PKP131	fa	-	-
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	tu	[SPEAKER_A]	cioè
PKP131	fai	[SPEAKER_A]	il
PKP131	matematica	[SPEAKER_A]	matematico
PKP131	e	[SPEAKER_A]	facendo
PKP131	io	[SPEAKER_A]	disegno
PKP131	faccio	[SPEAKER_A]	e
PKP131	inglese	[SPEAKER_A]	l'ho
PKP131	e	-	-
PKP131	lei	-	-
PKP131	ha	-	-
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	eh	[SPEAKER_A]	bene
PKP131	sì	[SPEAKER_A]	sì
PKP131	perché	[SPEAKER_A]	perché
PKP131	no	[SPEAKER_A]	no
PKP125	eh	-	-
PKP131	sto	-	-
PKP131	xx	-	-
PKP125	perché	[SPEAKER_A]	perché
PKP125	no	[SPEAKER_A]	no
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	sì	[SPEAKER_A]	sì
PKP131	però	[SPEAKER_A]	però
PKP131	sappi	[SPEAKER_A]	sappi
PKP131	che	[SPEAKER_A]	che
PKP131	se	[SPEAKER_A]	se
PKP131	ci	[SPEAKER_A]	ci
PKP131	prendiamo	[SPEAKER_A]	prendiamo
PKP131	sessanta	[SPEAKER_A]	sessanta
PKP131	euro	[SPEAKER_A]	per
PKP131	a	[SPEAKER_A]	al
PKP131	bambino	[SPEAKER_A]	bambino
PKP131	nemmeno	[SPEAKER_A]	rettamente
PKP131	le	[SPEAKER_A]	un
PKP131	devo	[SPEAKER_A]	sile
PKP125	trenta	-	-
PKP125	mensile	-	-
PKP131	sì	-	-
PKP131	io	-	-
PKP131	mi	[SPEAKER_A]	mi
PKP131	prendo	[SPEAKER_A]	prendo
PKP131	quaranta	[SPEAKER_A]	quaranta
PKP131	e	-	-
PKP131	tu	[SPEAKER_A]	tu
PKP131	ti	[SPEAKER_A]	ti
PKP131	prendi	[SPEAKER_A]	prendi
PKP131	venti	[SPEAKER_A]	venti
PKP125	eh	[SPEAKER_B]	grazie
PKP125	proprio	[SPEAKER_B]	grazie
PKP125	che	[SPEAKER_B]	a
PKP125	la	[SPEAKER_B]	tutti
PKP125	vuoi	[SPEAKER_B]	grazie
PKP125	sfruttare	[SPEAKER_B]	a
PKP125	vabbè	[SPEAKER_B]	tutti
PKP125	tanto	[SPEAKER_B]	perchè
PKP125	è	[SPEAKER_B]	rettamente
PKP125	la	[SPEAKER_B]	sì
PKP125	matematica	-	-
PKP125	delle	-	-
PKP125	elementari	-	-
PKP125	cioè	-	-
PKP125	ma	-	-
PKP125	riesci	-	-
PKP125	pure	-	-
PKP125	martina	-	-
PKP125	ah	-	-
PKP125	tu	-	-
PKP125	vuoi	-	-
PKP125	fa	-	-
PKP125	xx	-	-
PKP131	vabbè	-	-
PKP131	ma	-	-
PKP131	lei	[SPEAKER_B]	lei
-	-	[SPEAKER_B]	eh
-	-	[SPEAKER_B]	può
-	-	[SPEAKER_B]	venire
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	sfruttare
-	-	[SPEAKER_B]	beh
-	-	[SPEAKER_B]	tanto
-	-	[SPEAKER_B]	la
-	-	[SPEAKER_B]	matematica
-	-	[SPEAKER_B]	dell'alimentare
-	-	[SPEAKER_B]	diceva
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	si
-	-	[SPEAKER_B]	vuole
-	-	[SPEAKER_B]	la
-	-	[SPEAKER_B]	tua
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	fariante
PKP131	lei	[SPEAKER_A]	lei
PKP131	lo	[SPEAKER_A]	lo
PKP131	fa	[SPEAKER_A]	fa
PKP131	lei	[SPEAKER_A]	lei
PKP131	sta	[SPEAKER_A]	cambia
PKP131	piena	[SPEAKER_A]	i
PKP131	di	-	-
PKP131	soldi	[SPEAKER_A]	soldi
PKP131	perché	[SPEAKER_A]	perché
PKP125	ah	[SPEAKER_A]	si
PKP125	sì	-	-
PKP131	prende	[SPEAKER_A]	prende
PKP131	tutte	[SPEAKER_A]	il
PKP131	le	[SPEAKER_A]	tuo
PKP131	borse	[SPEAKER_A]	borso
PKP131	di	[SPEAKER_A]	di
PKP131	studio	[SPEAKER_A]	studio
PKP125	mh	[SPEAKER_A]	lei
PKP131	la	[SPEAKER_A]	prende
PKP131	prendono	-	-
PKP131	sempre	[SPEAKER_A]	sempre
PKP131	a	[SPEAKER_A]	la
PKP131	fare	[SPEAKER_A]	sua
PKP131	la	[SPEAKER_A]	trasportatrice
PKP131	scrutatrice	-	-
PKP131	con	[SPEAKER_A]	con
PKP131	venti	[SPEAKER_A]	benzi
PKP131	qua	[SPEAKER_A]	qua
PKP131	venti	[SPEAKER_A]	e
PKP131	di	[SPEAKER_A]	benzi
PKP131	là	[SPEAKER_A]	là
PKP125	eh	-	-
PKP125	non	[SPEAKER_A]	non
PKP125	ti	[SPEAKER_A]	ti
PKP125	hanno	[SPEAKER_A]	hanno
PKP125	pigliato	[SPEAKER_A]	piaciuto
PKP125	a	[SPEAKER_A]	a
PKP125	te	[SPEAKER_A]	te
PKP125	no	[SPEAKER_A]	no
PKP125	eh	[SPEAKER_A]	eh
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	a
-	-	[SPEAKER_A]	lei
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	ho
-	-	[SPEAKER_A]	fatto
-	-	[SPEAKER_A]	visto
-	-	[SPEAKER_A]	la
-	-	[SPEAKER_A]	vista
-	-	[SPEAKER_A]	infatti
-	-	[SPEAKER_B]	anche
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	ci
-	-	[SPEAKER_B]	hanno
-	-	[SPEAKER_B]	pigiato
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	te
-	-	[SPEAKER_B]	noè
PKP131	no	[SPEAKER_B]	no
PKP125	a	[SPEAKER_B]	a
PKP125	lei	[SPEAKER_B]	lei
PKP125	sì	[SPEAKER_B]	sì
PKP131	no	-	-
PKP125	infatti	-	-
PKP125	ho	[SPEAKER_B]	ho
-	-	[SPEAKER_B]	fatto
PKP125	visto	[SPEAKER_B]	visto
PKP125	la	[SPEAKER_B]	la
PKP125	lista	[SPEAKER_B]	lista
PKP131	almeno	-	-
PKP131	non	-	-
PKP131	quest'anno	-	-
PKP131	infatti	-	-
PKP125	c'è	-	-
PKP125	matteo	-	-
PKP131	l'al~	-	-
PKP131	matteo	-	-
PKP125	cioè	-	-
PKP125	matteo	-	-
PKP125	dice	-	-
PKP125	che	-	-
PKP125	io	[SPEAKER_B]	io
PKP125	sto	[SPEAKER_B]	sono
PKP125	inseguito	[SPEAKER_B]	in
-	-	[SPEAKER_B]	seguito
PKP125	da	[SPEAKER_B]	da
PKP125	quando	[SPEAKER_B]	quando
PKP125	avevo	[SPEAKER_B]	avevo
PKP125	diciotto	[SPEAKER_B]	diciotto
PKP125	anni	[SPEAKER_B]	anni
PKP125	non	[SPEAKER_B]	non
PKP125	mi	[SPEAKER_B]	mi
PKP125	hanno	[SPEAKER_B]	hanno
PKP125	mai	[SPEAKER_B]	mai
PKP125	chiamato	[SPEAKER_B]	chiamato
PKP125	quando	[SPEAKER_B]	quando
PKP125	mi	[SPEAKER_B]	mi
PKP125	chiamano	[SPEAKER_B]	chiamano
PKP131	quando	-	-
PKP131	non	-	-
PKP131	ci	-	-
PKP131	sto	-	-
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	guarda	[SPEAKER_B]	guarda
PKP125	una	[SPEAKER_B]	una
PKP125	cosa	[SPEAKER_B]	cosa
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	anche	[SPEAKER_B]	anche
PKP125	mar~	-	-
PKP125	c'è	-	-
PKP125	anche	-	-
PKP125	marcella	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituta
PKP125	però	[SPEAKER_B]	però
PKP131	eh	[SPEAKER_A]	eh
PKP131	chiara	-	-
PKP131	ha	-	-
PKP131	detto	-	-
PKP131	vogliamo	[SPEAKER_A]	vogliamo
PKP131	andare	[SPEAKER_A]	andare
PKP131	a	[SPEAKER_A]	a
PKP131	metterci	[SPEAKER_A]	metterci
PKP131	là	[SPEAKER_A]	là
PKP131	fuori	[SPEAKER_A]	fuori
PKP131	magari	[SPEAKER_A]	magari
PKP131	manca	[SPEAKER_A]	manca
PKP131	qualcuno	[SPEAKER_A]	qualcuno
PKP125	eh	[SPEAKER_B]	e
PKP125	ma	[SPEAKER_B]	ma
PKP125	quale	[SPEAKER_B]	quale
PKP125	seggio	[SPEAKER_B]	sei
PKP131	via	[SPEAKER_B]	già
PKP131	san	[SPEAKER_A]	e
PKP131	rocco	-	-
PKP131	per	-	-
PKP131	xxxx	-	-
PKP125	ma	-	-
PKP125	vuoi	-	-
PKP125	vedere	-	-
PKP125	che	-	-
PKP125	che	-	-
PKP125	aspettano	-	-
PKP125	a	-	-
PKP125	te	-	-
PKP131	eh	-	-
PKP131	infatti	-	-
PKP125	a	-	-
PKP125	xxxx	-	-
PKP125	andiamo	[SPEAKER_A]	andiamo
PKP125	san	[SPEAKER_A]	a
PKP125	rocco	[SPEAKER_A]	ruotare
PKP125	oh	[SPEAKER_B]	voi
PKP131	mh	[SPEAKER_B]	vedete
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	spettante
-	-	[SPEAKER_A]	grazie
-	-	[SPEAKER_B]	ha
-	-	[SPEAKER_B]	visto
-	-	[SPEAKER_B]	un
-	-	[SPEAKER_B]	po'
-	-	[SPEAKER_B]	il
-	-	[SPEAKER_B]	viasafrocco
PKP125	quei	[SPEAKER_B]	quei
PKP125	castellani	[SPEAKER_B]	castellani
PKP125	malefici	[SPEAKER_B]	malefici
PKP131	non	[SPEAKER_A]	grazie
PKP131	me	[SPEAKER_A]	buon
PKP131	di'	[SPEAKER_A]	manino
PKP131	paura	[SPEAKER_A]	paura
PKP125	sa	[SPEAKER_B]	sono
PKP125	ne	[SPEAKER_B]	anni
PKP125	ve	[SPEAKER_B]	vecchi
PKP125	ki	[SPEAKER_B]	ottanta
PKP125	uttant'anni	[SPEAKER_B]	anni
PKP125	che	[SPEAKER_B]	che
PKP125	vanno	[SPEAKER_B]	vanno
PKP125	a	[SPEAKER_B]	a
PKP125	pesc	[SPEAKER_B]	pescare
PKP125	pure	-	-
PKP125	loro	[SPEAKER_B]	loro
PKP131	mh	[SPEAKER_A]	no
PKP131	o	[SPEAKER_A]	ho
PKP131	parent	[SPEAKER_A]	bevuto
PKP131	u	[SPEAKER_A]	l'ultimo
PKP131	t'avuta	[SPEAKER_B]	a
PKP125	la	-	-
PKP125	gente	[SPEAKER_B]	gente
PKP125	che'ha	[SPEAKER_B]	che
PKP125	i	[SPEAKER_B]	soffre
PKP125	soldi	[SPEAKER_B]	di
PKP125	lu	[SPEAKER_B]	morto
PKP125	xxx	[SPEAKER_B]	si
PKP125	pure	[SPEAKER_B]	prende
PKP125	lui	-	-
PKP125	mh	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	anche	[SPEAKER_B]	anche
PKP125	luciana	-	-
PKP125	oh	-	-
PKP131	luciana	-	-
PKP131	bianchini	-	-
PKP125	mh	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituta
PKP125	matteo	-	-
PKP125	c'è	-	-
PKP125	rimasto	-	-
PKP125	un	-	-
PKP125	po'	-	-
PKP125	ma~	-	-
PKP125	cioè	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	rimasto	[SPEAKER_B]	rimasto
PKP125	un	[SPEAKER_B]	un
PKP125	po'	[SPEAKER_B]	po'
PKP125	male	[SPEAKER_B]	male
PKP125	sta	[SPEAKER_B]	sta
PKP125	cercando	[SPEAKER_B]	cercando
PKP125	lavoro	[SPEAKER_B]	lavoro
PKP125	come	[SPEAKER_B]	come
PKP125	un	[SPEAKER_B]	l'animale
PKP125	animale	-	-
PKP125	non	[SPEAKER_B]	non
PKP125	trova	[SPEAKER_B]	trova
PKP125	niente	[SPEAKER_B]	niente
PKP125	dice	[SPEAKER_B]	dice
PKP125	almeno	[SPEAKER_B]	almeno
PKP125	se	[SPEAKER_B]	se
PKP125	stavo	[SPEAKER_B]	stavo
PKP125	là	[SPEAKER_B]	là
PKP125	mi	[SPEAKER_B]	mi
PKP125	pigliavo	[SPEAKER_B]	pigliavo
PKP125	sti	[SPEAKER_B]	questi
PKP125	duecento	[SPEAKER_B]	duecento
PKP125	euro	[SPEAKER_B]	euro
PKP131	mh	[SPEAKER_A]	sì
-	-	[SPEAKER_A]	è
PKP131	sempre	[SPEAKER_A]	sempre
PKP131	utili	[SPEAKER_A]	utile
PKP125	che	[SPEAKER_B]	che
PKP125	poi	[SPEAKER_B]	per
PKP125	in	-	-
PKP125	realtà	[SPEAKER_B]	realtà
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	per	[SPEAKER_B]	per
PKP125	il	[SPEAKER_B]	il
PKP125	referendum	[SPEAKER_B]	referendum
PKP125	ma	[SPEAKER_B]	ma
PKP125	forse	[SPEAKER_B]	forse
PKP125	per	[SPEAKER_B]	per
PKP125	le	[SPEAKER_B]	le
PKP125	regionali	[SPEAKER_B]	regionali
PKP125	pure	[SPEAKER_B]	pure
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	sono	[SPEAKER_B]	sono
PKP125	pure	[SPEAKER_B]	pure
PKP125	più	[SPEAKER_B]	più
PKP125	soldi	[SPEAKER_B]	soldi
PKP125	boh	-	-
PKP131	ma	-	-
PKP131	tu	-	-
PKP131	vai	-	-
PKP131	a	-	-
PKP131	votare	-	-
PKP125	perché	[SPEAKER_B]	perché
PKP125	non	[SPEAKER_B]	non
PKP125	dovrei	[SPEAKER_B]	è
PKP131	e	[SPEAKER_A]	e'
PKP131	hai	-	-
PKP131	qualche	[SPEAKER_A]	qualche
PKP131	idea	[SPEAKER_A]	idea
PKP131	su	[SPEAKER_A]	su
PKP131	chi	[SPEAKER_A]	chi
PKP131	votare	[SPEAKER_A]	votare
PKP125	cosa	[SPEAKER_A]	cosa
PKP131	qualche	[SPEAKER_A]	qualche
PKP131	idea	[SPEAKER_A]	idea
PKP131	su	[SPEAKER_A]	su
PKP131	chi	[SPEAKER_A]	chi
PKP131	votare	[SPEAKER_A]	votare
PKP131	xxx	[SPEAKER_B]	ma
PKP125	ma	-	-
PKP125	io	-	-
PKP125	non	-	-
PKP125	ho	-	-
PKP125	capi~	-	-
PKP125	cioè	-	-
PKP125	io	[SPEAKER_B]	io
PKP125	sono	[SPEAKER_B]	sono
PKP125	un	[SPEAKER_B]	un
PKP125	po'	[SPEAKER_B]	po'
PKP125	confuso	[SPEAKER_B]	confuso
PKP125	sai	[SPEAKER_B]	sai
PKP131	mh	-	-
PKP131	xx	-	-
PKP125	cioè	-	-
PKP125	per	[SPEAKER_B]	per
PKP125	il	[SPEAKER_B]	il
PKP125	referendum	[SPEAKER_B]	referendum
PKP125	l'ho	[SPEAKER_B]	ho
PKP125	capito	[SPEAKER_B]	capito
