gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	bologna	-	-
PKP131	mhmh	-	-
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	tanti	[SPEAKER_B]	tanti
PKP125	sono	[SPEAKER_B]	sono
PKP125	rimasti	[SPEAKER_B]	rimasti
PKP125	perché	-	-
PKP125	poi	-	-
PKP125	e	[SPEAKER_B]	e
PKP125	sono	[SPEAKER_B]	sono
PKP125	cresciuti	[SPEAKER_B]	casciuti
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	quelli	[SPEAKER_B]	quelli
PKP125	che	[SPEAKER_B]	che
PKP125	tipo	[SPEAKER_B]	ti
PKP125	mh	[SPEAKER_B]	vuole
PKP125	quando	[SPEAKER_B]	quando
PKP125	ero	[SPEAKER_B]	eri
PKP125	entrato	[SPEAKER_B]	entrato
PKP125	stavano	[SPEAKER_B]	stavano
PKP125	in	[SPEAKER_B]	in
PKP125	quinta	[SPEAKER_B]	cui
PKP125	elementare	[SPEAKER_B]	bene
PKP125	mo	[SPEAKER_B]	me
-	-	[SPEAKER_B]	l'are
-	-	[SPEAKER_B]	ma
PKP125	sono	[SPEAKER_B]	sono
PKP125	in	[SPEAKER_B]	in
PKP125	terza	[SPEAKER_B]	terza
PKP125	media	[SPEAKER_B]	media
PKP125	qualcuno	[SPEAKER_B]	qualcuno
PKP125	deve	[SPEAKER_B]	deve
PKP125	andare	[SPEAKER_B]	andare
PKP125	alle	[SPEAKER_B]	all'uso
PKP125	superiori	[SPEAKER_B]	per
PKP125	io	[SPEAKER_B]	io
-	-	[SPEAKER_B]	che
PKP125	ero	[SPEAKER_B]	ero
PKP125	scioccato	[SPEAKER_B]	scioccato
PKP125	c'avevamo	[SPEAKER_B]	come
PKP125	una	-	-
PKP131	como	-	-
PKP125	como	-	-
PKP125	che	-	-
PKP125	scandalo	[SPEAKER_B]	scandalo
PKP125	scioccobasito	[SPEAKER_B]	scho
PKP125	mh	[SPEAKER_B]	com'è
PKP125	ma	[SPEAKER_A]	è
PKP125	non	-	-
PKP125	ti	-	-
PKP125	piace	-	-
PKP125	il	-	-
PKP125	pepe	-	-
PKP125	sull'alice	-	-
PKP131	mah	-	-
PKP125	eh	-	-
PKP125	ma	-	-
PKP125	quello	-	-
PKP125	è	-	-
PKP125	xxx	-	-
PKP131	ce	-	-
PKP131	la	-	-
PKP131	fai	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP131	stasera	-	-
PKP125	su~	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP131	ma	-	-
PKP131	infatti	-	-
PKP125	non	-	-
PKP125	è	-	-
PKP125	che	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP125	so	-	-
PKP125	stanco	-	-
PKP125	oggi	-	-
PKP125	a	-	-
PKP125	parlare	-	-
PKP125	qua	-	-
PKP125	dieci	-	-
PKP125	ore	-	-
PKP131	e	-	-
PKP131	dimmi	-	-
PKP131	un	[SPEAKER_A]	un
PKP131	po'	[SPEAKER_A]	affatto
PKP131	che	[SPEAKER_A]	che
PKP131	che	[SPEAKER_A]	appena
PKP131	fai	[SPEAKER_A]	è
PKP131	le	[SPEAKER_A]	un
PKP131	lezioni	[SPEAKER_A]	affatto
PKP131	cioè	[SPEAKER_A]	che
PKP131	che	[SPEAKER_A]	appena
PKP131	gli	[SPEAKER_A]	è
PKP131	dici	[SPEAKER_A]	un
PKP125	ai	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	appena
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	affatto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	app
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	è
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	ma	[SPEAKER_B]	ma
PKP125	tipo	[SPEAKER_B]	ti
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	inserirti	[SPEAKER_B]	inserire
PKP125	nel	[SPEAKER_B]	nel
PKP125	campo	[SPEAKER_B]	campo
PKP125	vuoi	[SPEAKER_B]	voi
PKP125	conoscere	[SPEAKER_B]	conoscire
PKP125	i	-	-
PKP125	trucchi	[SPEAKER_B]	trucchi
PKP125	del	[SPEAKER_B]	del
PKP125	mestiere	[SPEAKER_B]	mestiere
PKP131	sì	[SPEAKER_A]	io
PKP131	no	[SPEAKER_A]	ne
PKP131	lo	-	-
PKP131	so	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	parlato	[SPEAKER_A]	parlato
PKP131	con	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	un'altra
PKP131	ieri	-	-
PKP131	sera	-	-
PKP125	eh	-	-
PKP125	okay	-	-
PKP131	m'ha	-	-
PKP131	detto	-	-
PKP131	ah	-	-
PKP131	ah	-	-
PKP131	lei	-	-
PKP131	lo	-	-
PKP131	fa	-	-
PKP131	ad	-	-
PKP131	agosto	-	-
PKP131	perché	-	-
PKP131	sta	-	-
PKP131	lavorando	-	-
PKP131	comunque	-	-
PKP131	nell'accademia	-	-
PKP131	delle	-	-
PKP131	xxxx	-	-
PKP125	eh	-	-
PKP125	eh	-	-
PKP131	ha	-	-
PKP131	detto	-	-
PKP131	comunque	-	-
PKP131	per	-	-
PKP131	arrotondare	-	-
PKP131	vorrei	-	-
PKP131	fare	-	-
PKP131	anche	-	-
PKP131	il	-	-
PKP131	dopo	-	-
PKP131	scuola	-	-
PKP131	così	-	-
PKP125	ah	-	-
PKP131	però	-	-
PKP131	insieme	-	-
PKP131	a	-	-
PKP131	inglese	-	-
PKP131	chiedono	-	-
PKP131	matematica	-	-
PKP131	eh	-	-
PKP131	non	-	-
PKP131	so	-	-
PKP131	fare	-	-
PKP131	nemmeno	-	-
PKP131	due	-	-
PKP131	più	-	-
PKP131	due	-	-
PKP131	me	-	-
PKP131	le	-	-
PKP131	xx	-	-
PKP131	e	-	-
PKP131	gli	-	-
PKP131	ho	-	-
PKP131	p~	-	-
PKP131	fatto	-	-
PKP131	la	-	-
PKP131	proposta	-	-
PKP131	l~	-	-
PKP131	l'ho	-	-
PKP131	lasciata	-	-
PKP131	lì	-	-
PKP131	ho	-	-
PKP131	detto	-	-
PKP131	ah	-	-
PKP131	lo	-	-
PKP131	volemo	-	-
PKP131	fa	-	-
PKP131	insieme	-	-
PKP131	tu	-	-
PKP131	fai	-	-
PKP131	matematica	-	-
PKP131	e	[SPEAKER_A]	e
PKP131	io	[SPEAKER_A]	io
PKP131	faccio	[SPEAKER_A]	dico
PKP131	inglese	[SPEAKER_A]	e
PKP131	e	-	-
PKP131	lei	-	-
PKP131	ha	-	-
PKP131	fatto	-	-
PKP131	eh	-	-
PKP131	sì	-	-
PKP131	perché	-	-
PKP131	no	-	-
PKP125	eh	-	-
PKP131	sto	-	-
PKP131	xx	-	-
PKP125	perché	-	-
PKP125	no	-	-
PKP131	ho	-	-
PKP131	detto	-	-
PKP131	sì	-	-
PKP131	però	-	-
PKP131	sappi	-	-
PKP131	che	-	-
PKP131	se	-	-
PKP131	ci	-	-
PKP131	prendiamo	-	-
PKP131	sessanta	-	-
PKP131	euro	-	-
PKP131	a	-	-
PKP131	bambino	-	-
PKP131	nemmeno	-	-
PKP131	le	-	-
PKP131	devo	-	-
PKP125	trenta	-	-
PKP125	mensile	-	-
PKP131	sì	-	-
PKP131	io	[SPEAKER_A]	io
PKP131	mi	[SPEAKER_A]	dico
PKP131	prendo	[SPEAKER_A]	e
PKP131	quaranta	[SPEAKER_A]	poi
PKP131	e	[SPEAKER_A]	dico
PKP131	tu	[SPEAKER_A]	e
PKP131	ti	[SPEAKER_A]	poi
PKP131	prendi	[SPEAKER_A]	dico
PKP131	venti	[SPEAKER_A]	e
PKP125	eh	[SPEAKER_A]	poi
PKP125	proprio	[SPEAKER_A]	dico
PKP125	che	[SPEAKER_A]	e
PKP125	la	[SPEAKER_A]	poi
PKP125	vuoi	[SPEAKER_A]	dico
PKP125	sfruttare	[SPEAKER_A]	e
PKP125	vabbè	[SPEAKER_A]	poi
PKP125	tanto	[SPEAKER_A]	dico
PKP125	è	[SPEAKER_A]	e
PKP125	la	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	d
-	-	[SPEAKER_A]	ico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	poi
-	-	[SPEAKER_A]	dico
-	-	[SPEAKER_B]	grazie
-	-	[SPEAKER_B]	buon
-	-	[SPEAKER_B]	appetito
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	realtà
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	si
-	-	[SPEAKER_B]	l'è
-	-	[SPEAKER_B]	ehi
-	-	[SPEAKER_B]	poi
-	-	[SPEAKER_B]	veniamo
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	bespettare
-	-	[SPEAKER_B]	e
-	-	[SPEAKER_B]	per
-	-	[SPEAKER_B]	l'amplice
PKP125	matematica	[SPEAKER_B]	matematica
PKP125	delle	[SPEAKER_B]	dell'elementare
PKP125	elementari	[SPEAKER_B]	ci
PKP125	cioè	[SPEAKER_B]	sono
PKP125	ma	[SPEAKER_B]	anche
PKP125	riesci	[SPEAKER_B]	i
PKP125	pure	[SPEAKER_B]	suoi
PKP125	martina	-	-
PKP125	ah	[SPEAKER_B]	ah
PKP125	tu	[SPEAKER_B]	tu
PKP125	vuoi	[SPEAKER_B]	hai
PKP125	fa	[SPEAKER_B]	fatto
PKP125	xx	[SPEAKER_B]	un'altra
PKP131	vabbè	[SPEAKER_B]	vabbè
PKP131	ma	[SPEAKER_B]	me
PKP131	lei	[SPEAKER_B]	alla
PKP131	lei	[SPEAKER_B]	fine
PKP131	lo	-	-
PKP131	fa	-	-
PKP131	lei	-	-
PKP131	sta	-	-
PKP131	piena	-	-
PKP131	di	-	-
PKP131	soldi	-	-
PKP131	perché	-	-
PKP125	ah	[SPEAKER_B]	ah
PKP125	sì	[SPEAKER_B]	non
PKP131	prende	-	-
PKP131	tutte	-	-
PKP131	le	-	-
PKP131	borse	-	-
PKP131	di	-	-
PKP131	studio	-	-
PKP125	mh	-	-
PKP131	la	-	-
PKP131	prendono	-	-
PKP131	sempre	-	-
