gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	finta	-	-
PKP125	di	-	-
PKP125	mh	-	-
PKP125	al	[SPEAKER_B]	al
PKP125	momento	[SPEAKER_B]	momento
PKP125	dai	[SPEAKER_B]	dai
PKP125	sto	[SPEAKER_B]	che
PKP125	facendo	[SPEAKER_B]	facciamo
-	-	[SPEAKER_B]	là
PKP125	dai	[SPEAKER_B]	dai
PKP125	a	[SPEAKER_B]	a
PKP125	quanto	[SPEAKER_B]	quanto
PKP125	pare	[SPEAKER_B]	pare
PKP125	domani	[SPEAKER_B]	domani
PKP125	dovrò	[SPEAKER_B]	dovrò
PKP125	fare	[SPEAKER_B]	fare
PKP125	anche	[SPEAKER_B]	anche
PKP125	i	[SPEAKER_B]	il
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	piccoli	[SPEAKER_B]	piccoli
PKP131	piccoli	[SPEAKER_B]	piccoli
PKP131	quanto	[SPEAKER_B]	quanti
PKP125	eh	[SPEAKER_B]	eh
PKP125	pre-starters	[SPEAKER_B]	presta
PKP125	quindi	[SPEAKER_B]	atta
-	-	[SPEAKER_B]	secondi
PKP125	sei	[SPEAKER_B]	sei
PKP125	sette	[SPEAKER_B]	setanti
PKP125	anni	-	-
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	dagli	[SPEAKER_B]	dagli
PKP125	otto	[SPEAKER_B]	otto
PKP125	ai	[SPEAKER_B]	hai
PKP125	mh	-	-
PKP125	diciotto	[SPEAKER_B]	diciotto
PKP125	che	[SPEAKER_B]	che
PKP125	poi	[SPEAKER_B]	poi
PKP125	questi	[SPEAKER_B]	questi
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	pi~	-	-
PKP125	bambini	-	-
PKP125	piccoli	[SPEAKER_B]	piccoli
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	mo	-	-
PKP125	quando	-	-
PKP125	li	-	-
PKP125	avevo	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	avevo	[SPEAKER_B]	avevo
PKP125	iniziato	[SPEAKER_B]	iniziato
PKP125	prima	[SPEAKER_B]	prima
PKP125	che	[SPEAKER_B]	che
PKP125	me	[SPEAKER_B]	me
PKP125	ne	[SPEAKER_B]	ne
PKP125	andavo	[SPEAKER_B]	andavo
PKP125	a	[SPEAKER_B]	a
PKP125	bologna	[SPEAKER_B]	bologna
PKP131	mhmh	-	-
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	tanti	[SPEAKER_B]	tanti
PKP125	sono	[SPEAKER_B]	sono
PKP125	rimasti	[SPEAKER_B]	rimasti
PKP125	perché	-	-
PKP125	poi	-	-
PKP125	e	[SPEAKER_B]	e
PKP125	sono	[SPEAKER_B]	sono
PKP125	cresciuti	[SPEAKER_B]	cresciuti
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	quelli	[SPEAKER_B]	quelli
PKP125	che	[SPEAKER_B]	che
PKP125	tipo	-	-
PKP125	mh	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	ero	[SPEAKER_B]	ero
PKP125	entrato	[SPEAKER_B]	entrato
PKP125	stavano	[SPEAKER_B]	stavano
PKP125	in	[SPEAKER_B]	in
PKP125	quinta	[SPEAKER_B]	quell'elementare
PKP125	elementare	[SPEAKER_B]	ma
PKP125	mo	-	-
PKP125	sono	[SPEAKER_B]	sono
PKP125	in	[SPEAKER_B]	in
PKP125	terza	[SPEAKER_B]	terza
PKP125	media	[SPEAKER_B]	media
PKP125	qualcuno	[SPEAKER_B]	qualcuno
PKP125	deve	[SPEAKER_B]	deve
PKP125	andare	[SPEAKER_B]	andare
PKP125	alle	[SPEAKER_B]	alle
PKP125	superiori	[SPEAKER_B]	superiori
PKP125	io	-	-
PKP125	ero	[SPEAKER_B]	ero
PKP125	scioccato	[SPEAKER_B]	scioccato
PKP125	c'avevamo	[SPEAKER_B]	ma
PKP125	una	[SPEAKER_B]	come
PKP131	como	[SPEAKER_B]	e'
PKP125	como	-	-
PKP125	che	-	-
PKP125	scandalo	[SPEAKER_B]	scandalo
PKP125	scioccobasito	[SPEAKER_B]	c'è
PKP125	mh	-	-
PKP125	ma	-	-
PKP125	non	-	-
PKP125	ti	-	-
PKP125	piace	-	-
PKP125	il	-	-
PKP125	pepe	-	-
PKP125	sull'alice	-	-
PKP131	mah	-	-
PKP125	eh	-	-
PKP125	ma	-	-
PKP125	quello	-	-
PKP125	è	-	-
PKP125	xxx	-	-
PKP131	ce	-	-
PKP131	la	-	-
PKP131	fai	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP131	stasera	-	-
PKP125	su~	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP131	ma	-	-
PKP131	infatti	-	-
PKP125	non	-	-
PKP125	è	-	-
PKP125	che	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP125	so	-	-
PKP125	stanco	-	-
PKP125	oggi	-	-
PKP125	a	-	-
PKP125	parlare	-	-
PKP125	qua	-	-
PKP125	dieci	-	-
PKP125	ore	-	-
PKP131	e	-	-
PKP131	dimmi	-	-
PKP131	un	[SPEAKER_B]	un
PKP131	po'	[SPEAKER_B]	po'
PKP131	che	[SPEAKER_B]	di
PKP131	che	[SPEAKER_B]	base
PKP131	fai	[SPEAKER_B]	sì
PKP131	le	[SPEAKER_B]	ma
PKP131	lezioni	[SPEAKER_B]	non
PKP131	cioè	[SPEAKER_B]	ti
PKP131	che	[SPEAKER_B]	piace
PKP131	gli	[SPEAKER_B]	il
PKP131	dici	[SPEAKER_B]	tipo
PKP125	ai	[SPEAKER_B]	di
-	-	[SPEAKER_B]	sbagliaccia
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_A]	si
-	-	[SPEAKER_B]	cesarito
-	-	[SPEAKER_B]	ma
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	cesarito
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	sosta
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	c'è
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	parlare
-	-	[SPEAKER_B]	qua
-	-	[SPEAKER_B]	gisiu
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_B]	dai
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	ma	[SPEAKER_B]	ma
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	inserirti	[SPEAKER_B]	inserire
PKP125	nel	[SPEAKER_B]	nel
PKP125	campo	[SPEAKER_B]	campo
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	conoscere	[SPEAKER_B]	conoscere
PKP125	i	[SPEAKER_B]	i
PKP125	trucchi	[SPEAKER_B]	trucchi
PKP125	del	[SPEAKER_B]	del
PKP125	mestiere	[SPEAKER_B]	mestiere
PKP131	sì	[SPEAKER_A]	io
PKP131	no	[SPEAKER_A]	l'ho
PKP131	lo	-	-
PKP131	so	[SPEAKER_A]	so
PKP131	ho	-	-
PKP131	parlato	[SPEAKER_A]	parlato
PKP131	con	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	lui
PKP131	ieri	[SPEAKER_A]	ieri
PKP131	sera	[SPEAKER_A]	sera
PKP125	eh	[SPEAKER_A]	ho
PKP125	okay	-	-
PKP131	m'ha	-	-
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	ah
PKP131	ah	[SPEAKER_A]	non
PKP131	lei	-	-
PKP131	lo	[SPEAKER_A]	lo
PKP131	fa	[SPEAKER_A]	faccio
PKP131	ad	[SPEAKER_A]	dopo
PKP131	agosto	-	-
PKP131	perché	[SPEAKER_A]	perché
PKP131	sta	[SPEAKER_A]	stavo
PKP131	lavorando	[SPEAKER_A]	parlando
PKP131	comunque	[SPEAKER_A]	del'accademia
PKP131	nell'accademia	-	-
PKP131	delle	[SPEAKER_A]	delle
PKP131	xxxx	[SPEAKER_A]	reti
PKP125	eh	[SPEAKER_A]	e
PKP125	eh	[SPEAKER_A]	tutto
PKP131	ha	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	comunque	[SPEAKER_A]	comunque
PKP131	per	[SPEAKER_A]	per
PKP131	arrotondare	[SPEAKER_A]	arrodondare
PKP131	vorrei	[SPEAKER_A]	vorrei
PKP131	fare	[SPEAKER_A]	fare
PKP131	anche	[SPEAKER_A]	anche
PKP131	il	[SPEAKER_A]	il
PKP131	dopo	[SPEAKER_A]	doposcuola
PKP131	scuola	-	-
PKP131	così	[SPEAKER_A]	così
PKP125	ah	-	-
PKP131	però	[SPEAKER_A]	però
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	a	[SPEAKER_A]	a
PKP131	inglese	[SPEAKER_A]	inglese
PKP131	chiedono	[SPEAKER_A]	chiedo
-	-	[SPEAKER_A]	una
PKP131	matematica	[SPEAKER_A]	matematica
PKP131	eh	-	-
PKP131	non	[SPEAKER_A]	non
PKP131	so	[SPEAKER_A]	so
PKP131	fare	[SPEAKER_A]	fare
PKP131	nemmeno	[SPEAKER_A]	non
PKP131	due	-	-
PKP131	più	-	-
PKP131	due	-	-
PKP131	me	-	-
PKP131	le	-	-
PKP131	xx	-	-
PKP131	e	-	-
PKP131	gli	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	p~	[SPEAKER_A]	più
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	matemaggio
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	io
-	-	[SPEAKER_A]	ho
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	la	[SPEAKER_A]	la
PKP131	proposta	[SPEAKER_A]	proposta
PKP131	l~	-	-
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	lasciata	[SPEAKER_A]	lasciata
PKP131	lì	[SPEAKER_A]	lì
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	la
PKP131	lo	[SPEAKER_A]	vogliamo
PKP131	volemo	[SPEAKER_A]	fare
PKP131	fa	-	-
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	tu	[SPEAKER_A]	ci
PKP131	fai	[SPEAKER_A]	fermate
PKP131	matematica	[SPEAKER_A]	le
PKP131	e	[SPEAKER_A]	mani
PKP131	io	[SPEAKER_A]	facendo
PKP131	faccio	[SPEAKER_A]	lì
PKP131	inglese	[SPEAKER_A]	ho
PKP131	e	[SPEAKER_A]	detto
PKP131	lei	-	-
PKP131	ha	-	-
PKP131	fatto	-	-
PKP131	eh	-	-
PKP131	sì	[SPEAKER_A]	sì
PKP131	perché	[SPEAKER_A]	perché
PKP131	no	[SPEAKER_A]	no
PKP125	eh	-	-
PKP131	sto	-	-
PKP131	xx	-	-
PKP125	perché	[SPEAKER_A]	perché
PKP125	no	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	sì	[SPEAKER_A]	sì
PKP131	però	[SPEAKER_A]	però
PKP131	sappi	[SPEAKER_A]	sappi
PKP131	che	[SPEAKER_A]	che
PKP131	se	[SPEAKER_A]	se
PKP131	ci	[SPEAKER_A]	ci
PKP131	prendiamo	[SPEAKER_A]	prendiamo
PKP131	sessanta	[SPEAKER_A]	sessanta
PKP131	euro	[SPEAKER_A]	euro
PKP131	a	[SPEAKER_A]	a
PKP131	bambino	[SPEAKER_A]	bambino
PKP131	nemmeno	[SPEAKER_A]	retta
PKP131	le	[SPEAKER_A]	menzila
PKP131	devo	-	-
PKP125	trenta	-	-
PKP125	mensile	-	-
PKP131	sì	[SPEAKER_A]	sì
PKP131	io	[SPEAKER_A]	non
PKP131	mi	[SPEAKER_A]	mi
PKP131	prendo	[SPEAKER_A]	prendo
PKP131	quaranta	[SPEAKER_A]	quaranta
PKP131	e	-	-
PKP131	tu	[SPEAKER_A]	tu
PKP131	ti	[SPEAKER_A]	mi
PKP131	prendi	[SPEAKER_A]	prendi
PKP131	venti	[SPEAKER_A]	venti
PKP125	eh	[SPEAKER_B]	perchè
-	-	[SPEAKER_B]	rettamente
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	fila
-	-	[SPEAKER_B]	ehi
PKP125	proprio	[SPEAKER_B]	proprio
PKP125	che	[SPEAKER_B]	che
PKP125	la	[SPEAKER_B]	non
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	sfruttare	[SPEAKER_B]	sfruttare
PKP125	vabbè	[SPEAKER_B]	ha
PKP125	tanto	[SPEAKER_B]	piaciuto
PKP125	è	-	-
PKP125	la	[SPEAKER_B]	la
PKP125	matematica	[SPEAKER_B]	matematica
PKP125	delle	[SPEAKER_B]	dell'elementale
PKP125	elementari	[SPEAKER_B]	ma
PKP125	cioè	-	-
PKP125	ma	-	-
PKP125	riesci	-	-
PKP125	pure	-	-
PKP125	martina	-	-
PKP125	ah	-	-
PKP125	tu	[SPEAKER_B]	tu
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	fa	[SPEAKER_B]	fare
PKP125	xx	[SPEAKER_B]	anche
PKP131	vabbè	-	-
PKP131	ma	-	-
PKP131	lei	-	-
PKP131	lei	[SPEAKER_A]	lei
PKP131	lo	[SPEAKER_A]	lo
PKP131	fa	[SPEAKER_A]	fa
PKP131	lei	[SPEAKER_A]	lei
PKP131	sta	[SPEAKER_A]	fa
PKP131	piena	[SPEAKER_A]	milioni
PKP131	di	[SPEAKER_A]	di
PKP131	soldi	[SPEAKER_A]	soldi
PKP131	perché	[SPEAKER_A]	perché
PKP125	ah	-	-
PKP125	sì	-	-
PKP131	prende	[SPEAKER_A]	prende
PKP131	tutte	-	-
PKP131	le	[SPEAKER_A]	le
PKP131	borse	[SPEAKER_A]	tue
-	-	[SPEAKER_A]	bursi
PKP131	di	[SPEAKER_A]	di
PKP131	studio	[SPEAKER_A]	studio
PKP125	mh	[SPEAKER_A]	prende
PKP131	la	-	-
PKP131	prendono	-	-
PKP131	sempre	[SPEAKER_A]	sempre
PKP131	a	[SPEAKER_A]	la
PKP131	fare	[SPEAKER_A]	frasca
PKP131	la	[SPEAKER_A]	la
PKP131	scrutatrice	[SPEAKER_A]	dice
PKP131	con	-	-
PKP131	venti	-	-
PKP131	qua	-	-
PKP131	venti	-	-
PKP131	di	-	-
PKP131	là	-	-
PKP125	eh	-	-
PKP125	non	[SPEAKER_A]	non
PKP125	ti	[SPEAKER_A]	ti
PKP125	hanno	[SPEAKER_A]	hanno
PKP125	pigliato	[SPEAKER_A]	bigliato
PKP125	a	[SPEAKER_A]	a
PKP125	te	[SPEAKER_A]	te
PKP125	no	[SPEAKER_A]	noelle
PKP125	eh	-	-
PKP131	no	[SPEAKER_A]	no
PKP125	a	[SPEAKER_A]	a
PKP125	lei	[SPEAKER_A]	lei
PKP125	sì	[SPEAKER_A]	sì
PKP131	no	[SPEAKER_A]	no
PKP125	infatti	[SPEAKER_A]	infatti
PKP125	ho	[SPEAKER_A]	ha
PKP125	visto	[SPEAKER_A]	visto
PKP125	la	[SPEAKER_A]	la
PKP125	lista	[SPEAKER_A]	vista
PKP131	almeno	-	-
PKP131	non	-	-
PKP131	quest'anno	-	-
PKP131	infatti	[SPEAKER_A]	infatti
PKP125	c'è	[SPEAKER_B]	scusate
PKP125	matteo	[SPEAKER_B]	sono
PKP131	l'al~	[SPEAKER_B]	in
PKP131	matteo	[SPEAKER_B]	grado
PKP125	cioè	[SPEAKER_B]	di
PKP125	matteo	[SPEAKER_B]	fare
PKP125	dice	[SPEAKER_B]	un'altra
PKP125	che	[SPEAKER_B]	cosa
-	-	[SPEAKER_B]	scusate
-	-	[SPEAKER_B]	sono
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	grado
-	-	[SPEAKER_B]	di
-	-	[SPEAKER_B]	fare
-	-	[SPEAKER_B]	un'altra
-	-	[SPEAKER_B]	cosa
-	-	[SPEAKER_B]	scusate
-	-	[SPEAKER_B]	sono
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	grado
-	-	[SPEAKER_B]	di
-	-	[SPEAKER_B]	fare
-	-	[SPEAKER_B]	un'altra
-	-	[SPEAKER_B]	cosa
-	-	[SPEAKER_B]	scusate
-	-	[SPEAKER_B]	sono
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	grado
-	-	[SPEAKER_B]	di
-	-	[SPEAKER_B]	fare
-	-	[SPEAKER_B]	un'altra
-	-	[SPEAKER_B]	cosa
-	-	[SPEAKER_B]	scusate
-	-	[SPEAKER_B]	sono
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	grado
