token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
21-7	TOR006	21	raccontare	raccontare	linguistic	none	_	_	_	_	_	_	_
21-8	TOR006	21	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_	_
21-9	TOR006	21	su::,	su	linguistic	none	Intonation=WeaklyRising	End=58.41	1x2	_	_	_	_
22-0	TOR006	22	cosa	cosa	linguistic	none	_	Begin=58.592	_	_	_	_	_
22-1	TOR006	22	facevi	facevi	linguistic	none	_	_	_	_	_	_	_
22-2	TOR006	22	in	in	linguistic	none	_	_	_	_	_	_	_
22-3	TOR006	22	fabbrica?	fabbrica	linguistic	none	Intonation=Rising	End=60.029	_	_	_	_	_
23-0	TOI031	23	allora	allora	linguistic	none	_	Begin=60.73	_	_	_	_	_
23-1	TOI031	23	in	in	linguistic	none	_	_	_	_	_	_	_
23-2	TOI031	23	fabbrica	fabbrica	linguistic	none	_	_	_	_	_	_	_
23-3	TOI031	23	era	era	linguistic	none	_	_	_	_	_	_	_
23-4	TOI031	23	una	una	linguistic	none	_	_	_	_	_	_	_
23-5	TOI031	23	fabbrica:,	fabbrica	linguistic	none	Intonation=WeaklyRising	_	7x1	_	_	_	_
23-6	TOI031	23	di	di	linguistic	none	_	_	_	_	_	_	_
23-7	TOI031	23	imballaggi	imballaggi	linguistic	none	_	_	_	_	_	_	_
23-8	TOI031	23	di	di	linguistic	none	_	_	_	_	_	_	_
23-9	TOI031	23	pezzi	pezzi	linguistic	none	_	_	_	_	_	_	_
23-10	TOI031	23	auto,	auto	linguistic	none	Intonation=WeaklyRising	End=64.42	_	_	_	_	_
24-0	TOI031	24	di	di	linguistic	none	_	Begin=65.2	_	_	_	_	_
24-1	TOI031	24	@nomeazienda	@nomeazienda	anonymized	none	_	End=65.79	_	_	_	_	_
25-0	TOI031	25	che	che	linguistic	none	_	Begin=66.258	_	_	_	_	_
25-1	TOI031	25	venivano	venivano	linguistic	none	_	_	_	_	_	_	_
25-2	TOI031	25	imballati	imballati	linguistic	none	_	_	_	_	_	_	_
25-3	TOI031	25	e	e	linguistic	none	_	_	_	_	_	_	_
25-4	TOI031	25	spediti	spediti	linguistic	none	_	_	_	_	_	_	_
25-5	TOI031	25	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
25-6	TOI031	25	estero.	estero	linguistic	none	Intonation=Falling	End=68.973	_	_	_	_	_
26-0	TOI031	26	in	in	linguistic	none	_	Begin=70.373	_	_	_	_	_
26-1	TOI031	26	argentina,	argentina	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
26-2	TOI031	26	in	in	linguistic	none	_	_	_	_	_	_	_
26-3	TOI031	26	brasile,	brasile	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
26-4	TOI031	26	in	in	linguistic	none	_	_	_	_	_	_	_
26-5	TOI031	26	turchia,	turchia	linguistic	none	Intonation=WeaklyRising	End=72.795	_	_	_	_	_
27-0	TOI031	27	a	a	linguistic	none	_	Begin=73.36	_	_	_	_	_
27-1	TOI031	27	seconda	seconda	linguistic	none	_	_	_	_	_	_	_
27-2	TOI031	27	del	del	linguistic	none	_	_	_	_	_	_	_
27-3	TOI031	27	viaggio	viaggio	linguistic	none	_	_	_	_	_	_	_
27-4	TOI031	27	che::,	che	linguistic	none	Intonation=WeaklyRising	_	2x2	_	_	_	_
27-5	TOI031	27	dovevano	dovevano	linguistic	none	_	_	_	_	_	_	_
27-6	TOI031	27	affrontare,	affrontare	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
27-7	TOI031	27	venivano	venivano	linguistic	none	_	_	_	_	_	_	_
27-8	TOI031	27	imballati	imballati	linguistic	none	_	_	_	_	_	_	_
27-9	TOI031	27	in	in	linguistic	none	_	_	_	_	_	_	_
27-10	TOI031	27	modo	modo	linguistic	none	_	_	_	_	_	_	_
27-11	TOI031	27	diverso.	diverso	linguistic	none	Intonation=Falling	End=78.43	_	_	_	_	_
28-0	TOI031	28	e	e	linguistic	none	_	Begin=78.997	_	_	_	_	_
28-1	TOI031	28	[anche	anche	linguistic	none	_	_	_	_	_	0-5(0)	_
28-2	TOI031	28	a	a	linguistic	none	_	_	_	_	_	0-1(0)	_
28-3	TOI031	28	sec]onda	seconda	linguistic	none	_	_	_	_	_	0-3(0)	_
28-4	TOI031	28	della	della	linguistic	none	_	_	_	_	_	_	_
28-5	TOI031	28	tipologia	tipologia	linguistic	none	_	_	_	_	_	_	_
28-6	TOI031	28	dei,	dei	linguistic	none	Intonation=WeaklyRising	End=81.692	_	_	_	_	_
29-0	TOR006	29	[okay]	okay	linguistic	none	_	Begin=79.139|End=79.748	_	_	_	0-4(0)	BC
30-0	TOI031	30	dei	dei	linguistic	none	_	Begin=82.86	_	_	_	_	_
30-1	TOI031	30	pezzi,	pezzi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
30-2	TOI031	30	del,	del	linguistic	none	Intonation=WeaklyRising	End=83.89	_	_	_	_	_
31-0	TOI031	31	di	di	linguistic	none	_	Begin=84.295	_	_	_	_	_
31-1	TOI031	31	auto	auto	linguistic	none	_	_	_	_	_	_	_
31-2	TOI031	31	o	o	linguistic	none	_	_	_	_	_	_	_
31-3	TOI031	31	camion.	camion	linguistic	none	Intonation=Falling	End=85.451	_	_	_	_	_
32-0	TOR006	32	mh	mh	linguistic	none	_	Begin=85.528	_	_	_	_	BC[2]
32-1	TOR006	32	mh	mh	linguistic	none	_	End=85.875	_	_	_	_	BC[2]
33-0	TOR006	33	e	e	linguistic	none	_	Begin=86.106	_	_	_	_	_
33-1	TOR006	33	tu,	tu	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
33-2	TOR006	33	concretamente	concretamente	linguistic	none	_	_	_	_	_	_	_
33-3	TOR006	33	di	di	linguistic	none	_	_	_	_	_	_	_
33-4	TOR006	33	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
33-5	TOR006	33	ti	ti	linguistic	none	_	_	_	_	_	_	_
33-6	TOR006	33	occupavi	occupavi	linguistic	none	_	_	_	_	_	_	_
33-7	TOR006	33	in	in	linguistic	none	_	_	_	_	_	_	_
33-8	TOR006	33	quest[a:::],	questa	linguistic	none	Intonation=WeaklyRising	End=90.02	5x3	_	_	5-6(1)	_
34-0	TOI031	34	[io	io	linguistic	none	_	Begin=89.636	_	_	_	0-2(1)	_
34-1	TOI031	34	co]struivo	costruivo	linguistic	none	_	_	_	_	_	0-2(1)	_
34-2	TOI031	34	delle	delle	linguistic	none	_	_	_	_	_	_	_
34-3	TOI031	34	casse	casse	linguistic	none	_	_	_	_	_	_	_
34-4	TOI031	34	in	in	linguistic	none	_	_	_	_	_	_	_
34-5	TOI031	34	legno	legno	linguistic	none	_	_	_	_	_	_	_
34-6	TOI031	34	con	con	linguistic	none	_	_	_	_	_	_	_
34-7	TOI031	34	delle::,	delle	linguistic	none	Intonation=WeaklyRising	End=92.51	4x2	_	_	_	_
35-0	TOI031	35	delle	delle	linguistic	none	_	Begin=92.86	_	_	_	_	_
35-1	TOI031	35	pistole	pistole	linguistic	none	_	_	_	_	_	_	_
35-2	TOI031	35	sparachiodi,	sparachiodi	linguistic	none	Intonation=WeaklyRising	End=94.384	_	_	_	_	_
36-0	TOI031	36	mi	mi	linguistic	none	_	Begin=95.35	_	_	_	_	_
36-1	TOI031	36	portavano	portavano	linguistic	none	_	_	_	_	_	_	_
36-2	TOI031	36	delle	delle	linguistic	none	_	_	_	_	_	_	_
36-3	TOI031	36	casse	casse	linguistic	none	_	_	_	_	_	_	_
36-4	TOI031	36	in	in	linguistic	none	_	_	_	_	_	_	_
36-5	TOI031	36	legno,	legno	linguistic	none	Intonation=WeaklyRising	End=97.12	_	_	_	_	_
37-0	TOR006	37	((ride))	((ride))	nonverbalbehavior	none	_	Begin=96.69|End=97.24	_	_	_	_	_
38-0	TOI031	38	è	è	linguistic	none	_	Begin=97.38	_	_	_	_	_
38-1	TOI031	38	vero	vero	linguistic	none	_	End=97.864	_	_	_	_	_
39-0	TOI031	39	delle	delle	linguistic	none	_	Begin=97.935	_	_	_	_	_
39-1	TOI031	39	c(io)è	cioè	linguistic	none	_	_	_	_	1-3(0)	_	_
39-2	TOI031	39	dei	dei	linguistic	none	ProsodicLink=Yes	_	_	_	_	_	_
39-3	TOI031	39	mh	mh	linguistic	none	_	End=99.514	_	_	_	_	FP
40-0	TOI031	40	portav~	portav~	linguistic	none	Interrupted=Yes	Begin=99.557	_	_	_	_	SR[20]
40-1	TOI031	40	mi	mi	linguistic	none	_	_	_	_	_	_	SR[20]
40-2	TOI031	40	portavano	portavano	linguistic	none	_	_	_	_	_	_	SR[20]
40-3	TOI031	40	dei	dei	linguistic	none	_	_	_	_	_	_	_
40-4	TOI031	40	pezzi	pezzi	linguistic	none	_	_	_	_	_	_	_
40-5	TOI031	40	di	di	linguistic	none	_	_	_	_	_	_	_
40-6	TOI031	40	legno	legno	linguistic	none	_	_	_	_	_	_	_
40-7	TOI031	40	da	da	linguistic	none	_	_	_	_	_	_	_
40-8	TOI031	40	assemblare,	assemblare	linguistic	none	Intonation=WeaklyRising	End=102.361	_	_	_	_	_
41-0	TOI031	41	[con	con	linguistic	none	_	Begin=102.464	_	_	_	0-3(2)	_
41-1	TOI031	41	queste]	queste	linguistic	none	_	_	_	_	_	0-6(2)	_
41-2	TOI031	41	pistole	pistole	linguistic	none	_	_	_	_	_	_	_
41-3	TOI031	41	sparachiodi,	sparachiodi	linguistic	none	Intonation=WeaklyRising	End=104.37	_	_	_	_	_
42-0	TOR006	42	[okay]	okay	linguistic	none	_	Begin=102.502|End=103.176	_	_	_	0-4(2)	BC
43-0	TOR006	43	[okay]	okay	linguistic	none	_	Begin=104.51|End=105.06	_	_	_	0-4(3)	BC
44-0	TOI031	44	[io	io	linguistic	none	_	Begin=104.632	_	_	_	0-2(3)	_
44-1	TOI031	44	le]	le	linguistic	none	_	_	_	_	_	0-2(3)	_
44-2	TOI031	44	allestivo,	allestivo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
44-3	TOI031	44	a	a	linguistic	none	_	_	_	_	_	_	_
44-4	TOI031	44	seconda	seconda	linguistic	none	_	_	_	_	_	_	_
44-5	TOI031	44	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
44-6	TOI031	44	di,	di	linguistic	none	Intonation=WeaklyRising	End=107.03	_	_	_	_	_
45-0	TOI031	45	di	di	linguistic	none	_	Begin=107.6	_	_	_	_	_
45-1	TOI031	45	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
45-2	TOI031	45	avrei	avrei	linguistic	none	_	_	_	_	_	_	_
45-3	TOI031	45	imballato,	imballato	linguistic	none	Intonation=WeaklyRising	End=109.0	_	_	_	_	_
46-0	TOI031	46	e	e	linguistic	none	_	Begin=109.127	_	_	_	_	_
46-1	TOI031	46	dove	dove	linguistic	none	_	_	_	_	_	_	_
46-2	TOI031	46	sarebbero	sarebbero	linguistic	none	_	_	_	_	_	_	_
46-3	TOI031	46	andati,	andati	linguistic	none	Intonation=WeaklyRising	End=110.516	_	_	_	_	_
47-0	TOI031	47	e	e	linguistic	none	_	Begin=111.088	_	_	_	_	_
47-1	TOI031	47	poi	poi	linguistic	none	_	_	_	_	_	_	_
47-2	TOI031	47	le	le	linguistic	none	_	_	_	_	_	_	_
47-3	TOI031	47	chiudevo,	chiudevo	linguistic	none	Intonation=WeaklyRising	End=112.36	_	_	_	_	_
48-0	TOI031	48	gli	gli	linguistic	none	_	Begin=112.86	_	_	_	_	_
48-1	TOI031	48	mettevo	mettevo	linguistic	none	_	_	_	_	_	_	_
48-2	TOI031	48	un	un	linguistic	none	_	_	_	_	_	_	_
48-3	TOI031	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
48-4	TOI031	48	un	un	linguistic	none	_	_	_	_	_	_	_
48-5	TOI031	48	documento	documento	linguistic	none	_	_	_	_	_	_	_
48-6	TOI031	48	sopra,	sopra	linguistic	none	Intonation=WeaklyRising	End=115.23	_	_	_	_	_
49-0	TOI031	49	[poi],	poi	linguistic	none	Intonation=WeaklyRising	Begin=115.34	_	_	_	0-3(4)	_
49-1	TOI031	49	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
49-2	TOI031	49	veniva	veniva	linguistic	none	_	_	_	_	_	_	_
49-3	TOI031	49	il::,	il	linguistic	none	Intonation=WeaklyRising	End=117.55	1x2	_	_	_	_
50-0	TOR006	50	[mh	mh	linguistic	none	_	Begin=115.34	_	_	_	0-2(4)	BC[3]
50-1	TOR006	50	mh]	mh	linguistic	none	_	End=115.75	_	_	_	0-2(4)	BC[3]
51-0	TOI031	51	l'	l'	linguistic	none	SpaceAfter=No	Begin=118.11	_	_	_	_	_
51-1	TOI031	51	addetto	addetto	linguistic	none	_	_	_	_	_	_	_
51-2	TOI031	51	al	al	linguistic	none	_	_	_	_	_	_	_
51-3	TOI031	51	carico	carico	linguistic	none	_	_	_	_	_	_	_
51-4	TOI031	51	e	e	linguistic	none	_	_	_	_	_	_	_
51-5	TOI031	51	le	le	linguistic	none	_	_	_	_	_	_	_
51-6	TOI031	51	caricava	caricava	linguistic	none	_	_	_	_	_	_	_
51-7	TOI031	51	poi	poi	linguistic	none	_	_	_	_	_	_	_
51-8	TOI031	51	sul	sul	linguistic	none	_	_	_	_	_	_	_
51-9	TOI031	51	container	container	linguistic	none	_	_	_	_	_	_	_
51-10	TOI031	51	e	e	linguistic	none	_	_	_	_	_	_	_
51-11	TOI031	51	partivano.	partivano	linguistic	none	Intonation=Falling	End=121.65	_	_	_	_	_
52-0	TOR006	52	okay	okay	linguistic	none	_	Begin=121.65|End=122.034	_	_	_	_	BC
53-0	TOR006	53	e,	e	linguistic	none	Intonation=WeaklyRising	Begin=122.795	_	_	_	_	_
53-1	TOR006	53	questa	questa	linguistic	none	_	_	_	_	_	_	_
53-2	TOR006	53	sparachiodi	sparachiodi	linguistic	none	_	_	_	_	_	_	_
53-3	TOR006	53	era	era	linguistic	none	_	_	_	_	_	_	_
53-4	TOR006	53	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
53-5	TOR006	53	arma	arma	linguistic	none	_	_	_	_	_	_	_
53-6	TOR006	53	di,	di	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
53-7	TOR006	53	m::h	mh	linguistic	none	_	_	0x2	_	_	_	FP
53-8	TOR006	53	anche	anche	linguistic	none	_	_	_	_	_	_	_
53-9	TOR006	53	di	di	linguistic	none	_	_	_	_	_	_	_
53-10	TOR006	53	difesa	difesa	linguistic	none	_	_	_	_	_	_	_
53-11	TOR006	53	era	era	linguistic	none	_	_	_	_	_	_	_
53-12	TOR006	53	diventata?	diventata	linguistic	none	Intonation=Rising	End=127.364	_	_	_	_	_
54-0	TOI031	54	((ride))	((ride))	nonverbalbehavior	none	_	Begin=127.064	_	_	_	_	_
54-1	TOI031	54	no.	no	linguistic	none	Intonation=Falling	_	_	_	_	_	_
54-2	TOI031	54	assolutamente	assolutamente	linguistic	none	_	_	_	_	_	_	_
54-3	TOI031	54	no.	no	linguistic	none	Intonation=Falling	End=129.56	_	_	_	_	_
55-0	TOR006	55	ma	ma	linguistic	none	_	Begin=129.657	_	_	_	_	_
55-1	TOR006	55	ti	ti	linguistic	none	_	_	_	_	_	_	_
55-2	TOR006	55	sei	sei	linguistic	none	_	_	_	_	_	_	_
55-3	TOR006	55	mai	mai	linguistic	none	_	_	_	_	_	_	_
55-4	TOR006	55	sparato	sparato	linguistic	none	_	_	_	_	_	_	_
55-5	TOR006	55	un	un	linguistic	none	_	_	_	_	_	_	_
55-6	TOR006	55	chiodo	chiodo	linguistic	none	_	_	_	_	_	_	_
55-7	TOR006	55	per	per	linguistic	none	_	_	_	_	_	_	_
55-8	TOR006	55	sbaglio	sbaglio	linguistic	none	_	_	_	_	_	_	_
55-9	TOR006	55	su	su	linguistic	none	_	_	_	_	_	_	_
55-10	TOR006	55	un	un	linguistic	none	_	_	_	_	_	_	_
55-11	TOR006	55	dito?	dito	linguistic	none	Intonation=Rising	End=131.915	_	_	_	_	_
56-0	TOI031	56	no.	no	linguistic	none	Intonation=Falling	Begin=132.502|End=132.818	_	_	_	_	_
57-0	TOI031	57	però	però	linguistic	none	_	Begin=132.925	_	_	_	_	_
