gold_speaker	gold_word	whisper_speaker	whisper_word
BO089	materiali	[SPEAKER_B]	materiali
BO087	va	-	-
BO087	bene	-	-
BO087	glielo	-	-
BO087	chiederò	-	-
BO089	perché	-	-
BO089	se	[SPEAKER_B]	se
BO089	sono	[SPEAKER_B]	sono
BO089	in	[SPEAKER_B]	in
BO089	un	[SPEAKER_B]	un
BO089	magazzino	[SPEAKER_B]	magazzino
-	-	[SPEAKER_A]	non
-	-	[SPEAKER_A]	ne
-	-	[SPEAKER_A]	ho
-	-	[SPEAKER_A]	idea
-	-	[SPEAKER_A]	adesso
-	-	[SPEAKER_A]	le
-	-	[SPEAKER_A]	sinfo
-	-	[SPEAKER_A]	mi
-	-	[SPEAKER_A]	scrivo
-	-	[SPEAKER_A]	una
-	-	[SPEAKER_A]	mail
-	-	[SPEAKER_A]	va
-	-	[SPEAKER_A]	bene
-	-	[SPEAKER_A]	sinfo
-	-	[SPEAKER_A]	va
-	-	[SPEAKER_A]	bene
-	-	[SPEAKER_A]	comunque
BO087	perché	[SPEAKER_A]	perché
BO087	comunque	[SPEAKER_A]	comunque
BO087	ero	[SPEAKER_A]	ero
BO087	piccolina	[SPEAKER_A]	piccolina
BO087	avevano	[SPEAKER_A]	erano
BO087	insomma	-	-
BO087	era	-	-
BO087	quasi	[SPEAKER_A]	quasi
BO087	alla	[SPEAKER_A]	alla
BO087	fine	[SPEAKER_A]	fine
BO087	sì	-	-
BO087	sì	-	-
BO087	mh	-	-
BO087	ah	-	-
BO087	si	[SPEAKER_A]	si
BO087	parla	[SPEAKER_A]	parla
BO087	di	[SPEAKER_A]	di
BO089	qurant'anni	[SPEAKER_A]	quaranta
-	-	[SPEAKER_A]	anni
BO089	fa	[SPEAKER_A]	fa
BO089	più	-	-
BO089	o	-	-
BO089	meno	-	-
BO087	boh	-	-
BO087	non	-	-
BO087	anni	[SPEAKER_A]	anni
BO087	settanta	[SPEAKER_A]	settanta
BO087	o	-	-
BO087	ottanta	[SPEAKER_A]	ottanta
BO087	credo	[SPEAKER_A]	credo
BO089	lei	[SPEAKER_A]	messi
BO089	si	[SPEAKER_A]	in
BO089	informi	[SPEAKER_A]	fuori
BO089	magari	[SPEAKER_A]	magari
BO089	le	[SPEAKER_A]	le
BO089	dicono	[SPEAKER_A]	dicono
BO089	che	[SPEAKER_A]	che
BO089	le	[SPEAKER_A]	l'hanno
BO089	hanno	[SPEAKER_A]	messi
BO089	messe	-	-
BO089	in	[SPEAKER_A]	in
BO089	una	[SPEAKER_A]	una
BO089	casa	[SPEAKER_A]	casa
BO089	di	[SPEAKER_A]	di
BO089	campagna	[SPEAKER_A]	campagna
BO089	e	[SPEAKER_B]	domena
BO089	va	[SPEAKER_B]	quaranta
BO089	bene	[SPEAKER_B]	anni
BO087	mh	[SPEAKER_B]	fa
BO087	mh	[SPEAKER_B]	beh
BO089	e	[SPEAKER_B]	sinforo
-	-	[SPEAKER_B]	magari
-	-	[SPEAKER_B]	le
-	-	[SPEAKER_B]	dicono
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	l'hanno
-	-	[SPEAKER_B]	messo
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	una
-	-	[SPEAKER_B]	casa
-	-	[SPEAKER_B]	di
-	-	[SPEAKER_B]	campagna
BO089	sono	[SPEAKER_B]	sono
BO089	materiali	[SPEAKER_B]	materiali
BO089	imporanti	[SPEAKER_B]	importanti
BO087	va	-	-
BO087	bene	-	-
BO087	allora	-	-
BO087	glielo	-	-
BO087	chiederò	-	-
BO089	quindi	[SPEAKER_B]	quindi
BO089	il	[SPEAKER_B]	il
BO089	tipograf	-	-
BO089	in	-	-
BO089	origine	-	-
BO089	era	-	-
BO089	il	-	-
BO089	tipografo	[SPEAKER_B]	tipografo
-	-	[SPEAKER_B]	in
-	-	[SPEAKER_B]	origine
-	-	[SPEAKER_B]	al
-	-	[SPEAKER_B]	tipografo
-	-	[SPEAKER_B]	il
BO089	povero	[SPEAKER_B]	povero
BO089	tipografo	[SPEAKER_B]	tipografo
BO089	che	[SPEAKER_B]	che
BO089	doveva	[SPEAKER_B]	doveva
BO087	tipografo	-	-
BO087	mh	-	-
BO087	sì	-	-
BO087	stampato	[SPEAKER_B]	stampato
BO087	il	[SPEAKER_B]	il
BO087	libro	[SPEAKER_B]	libro
BO087	andare	[SPEAKER_B]	andare
BO087	a	[SPEAKER_B]	a
BO087	guardarlo	[SPEAKER_B]	portarlo
BO087	anche	[SPEAKER_B]	anche
BO087	perché	[SPEAKER_B]	perché
BO089	quando	[SPEAKER_B]	quando
BO089	il	[SPEAKER_B]	il
BO089	diritto	[SPEAKER_B]	diritto
BO089	di	[SPEAKER_B]	di
BO089	stampa	[SPEAKER_B]	stampa
BO089	nasce	[SPEAKER_B]	nasce
BO089	lei	[SPEAKER_B]	lei
BO089	non	[SPEAKER_B]	non
BO089	lo	[SPEAKER_B]	lo
BO089	sa	[SPEAKER_B]	sa
BO089	ma	[SPEAKER_B]	ma
BO089	nasce	[SPEAKER_B]	nasce
BO089	intorno	[SPEAKER_B]	intorno
BO089	al	[SPEAKER_B]	al
BO089	sedicesimo	[SPEAKER_B]	xvi
BO089	secolo	[SPEAKER_B]	secolo
BO089	in	[SPEAKER_B]	in
BO089	francia	[SPEAKER_B]	francia
BO087	mh	-	-
BO087	mh	-	-
BO087	mh	-	-
BO089	gli	[SPEAKER_B]	gli
BO089	editori	[SPEAKER_B]	editori
BO089	non	[SPEAKER_B]	non
BO089	c'erano	[SPEAKER_B]	c'erano
BO089	ancora	[SPEAKER_B]	ancora
BO087	sì	-	-
BO087	no	-	-
BO087	certo	-	-
BO089	xx	-	-
BO089	più	-	-
BO089	tipografi	-	-
BO087	c'erano	[SPEAKER_B]	c'erano
BO087	i	[SPEAKER_B]	i
BO087	tipografi	[SPEAKER_B]	tipografi
BO089	eh	-	-
BO089	mh	-	-
BO089	e	[SPEAKER_B]	e
BO089	oggi	[SPEAKER_B]	oggi
BO089	invece	[SPEAKER_B]	invece
BO089	spetta	[SPEAKER_B]	aspetta
BO089	all'editore	[SPEAKER_B]	l'editore
BO089	e	-	-
BO089	oggi	[SPEAKER_B]	oggi
BO089	si	[SPEAKER_B]	si
BO089	chiama	[SPEAKER_B]	chiama
BO089	deposito	[SPEAKER_B]	deposito
BO089	legale	[SPEAKER_B]	legale
BO087	legale	[SPEAKER_A]	quindi
BO089	mh	[SPEAKER_A]	il
-	-	[SPEAKER_A]	tipografo
-	-	[SPEAKER_A]	l'original
-	-	[SPEAKER_A]	tipografo
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	povero
-	-	[SPEAKER_A]	tipografo
-	-	[SPEAKER_A]	mmhmm
-	-	[SPEAKER_A]	sì
-	-	[SPEAKER_A]	certo
-	-	[SPEAKER_A]	c'erano
-	-	[SPEAKER_A]	i
-	-	[SPEAKER_A]	tipografi
BO087	quindi	[SPEAKER_A]	quindi
BO087	il	[SPEAKER_A]	il
BO087	deposito	[SPEAKER_A]	deposito
BO087	di	[SPEAKER_A]	di
BO089	esempio	-	-
BO089	stamp	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	di	[SPEAKER_B]	di
BO089	tipografia	[SPEAKER_B]	tipografia
BO089	di	[SPEAKER_B]	di
BO089	bibliografia	[SPEAKER_B]	bibliografia
BO089	internazionale	[SPEAKER_B]	internazionale
BO087	eh	[SPEAKER_A]	ehm
BO087	mh	-	-
BO089	può	[SPEAKER_B]	può
BO089	anche	[SPEAKER_B]	anche
BO089	prendere	[SPEAKER_B]	prendere
BO089	il	[SPEAKER_B]	il
BO089	manuale	[SPEAKER_B]	manuale
BO089	e	[SPEAKER_B]	e
BO089	sfogliarlo	[SPEAKER_B]	sfogliarlo
BO089	eh	-	-
BO089	non	[SPEAKER_A]	non
BO089	ce	[SPEAKER_A]	ce
BO089	l'ho	[SPEAKER_A]	l'ho
BO089	dietro	[SPEAKER_A]	dietro
BO089	il	[SPEAKER_A]	il
BO089	manuale	[SPEAKER_A]	nome
BO089	eh	-	-
BO089	mh	-	-
BO089	internazionale	[SPEAKER_A]	internazionale
BO089	mh	-	-
BO089	eh	-	-
BO089	mh	-	-
BO087	mh	-	-
BO087	no	[SPEAKER_A]	no
BO087	parliamo	[SPEAKER_A]	parliamo
BO087	di	[SPEAKER_A]	di
BO087	bilbiografia	[SPEAKER_A]	bibliografia
BO087	non	[SPEAKER_A]	non
BO087	di	[SPEAKER_A]	di
BO087	catalogo	[SPEAKER_A]	catalogo
BO087	quindi	-	-
BO089	mh	-	-
BO089	mh	-	-
BO089	brava	[SPEAKER_B]	brava
BO089	eh	-	-
BO087	un	[SPEAKER_A]	un
BO087	esempio	[SPEAKER_A]	esempio
BO087	proprio	[SPEAKER_A]	proprio
BO087	devo	[SPEAKER_A]	devo
BO087	fare	[SPEAKER_A]	fare
BO087	mh	-	-
BO087	mh	-	-
BO089	mi	[SPEAKER_B]	mi
BO089	piacerebbe	[SPEAKER_B]	piacerebbe
BO089	eh	[SPEAKER_A]	e
BO089	non	[SPEAKER_A]	non
BO089	so	[SPEAKER_A]	so
BO089	la	[SPEAKER_A]	la
BO089	stessa	[SPEAKER_A]	stessa
BO089	bibliografia	[SPEAKER_A]	bibliografia
BO089	delle	[SPEAKER_A]	delle
BO089	opere	[SPEAKER_A]	opere
BO089	mh	-	-
BO089	italiane	[SPEAKER_A]	italiane
BO089	tradotte	[SPEAKER_A]	tradotte
BO089	in	[SPEAKER_A]	in
BO089	cinese	[SPEAKER_A]	cinese
BO089	pubblicate	[SPEAKER_A]	pubblicate
BO089	in	[SPEAKER_A]	in
BO089	cina	[SPEAKER_A]	cina
BO089	quindi	[SPEAKER_A]	quindi
BO089	relative	[SPEAKER_A]	relative
BO089	a	[SPEAKER_A]	a
BO089	a	-	-
BO089	una	[SPEAKER_A]	una
BO089	lingua	[SPEAKER_A]	lingua
BO089	comunque	[SPEAKER_A]	comunque
BO089	sia	-	-
BO089	straniera	[SPEAKER_A]	straniera
BO089	diversa	[SPEAKER_A]	diversa
BO089	dalla	-	-
BO087	dalla	[SPEAKER_A]	dalla
BO087	lingua	[SPEAKER_A]	lingua
BO087	cinese	[SPEAKER_A]	cinese
BO089	giusto	[SPEAKER_B]	giusto
BO089	purché	[SPEAKER_B]	perché
BO089	siano	[SPEAKER_B]	siano
BO089	stampate	[SPEAKER_B]	stampate
BO089	e	[SPEAKER_B]	e
BO089	pubblicate	[SPEAKER_B]	pubblicate
BO089	in	[SPEAKER_B]	in
BO089	tanti	[SPEAKER_B]	tanti
BO087	eh	-	-
BO087	mh	-	-
BO089	paesi	[SPEAKER_B]	paesi
BO089	diversi	[SPEAKER_B]	diversi
BO087	sì	-	-
BO087	cina	[SPEAKER_B]	cina
BO087	mh	[SPEAKER_B]	dove
BO089	dov'è	-	-
BO089	che	-	-
BO089	si	-	-
BO089	dov'è	-	-
BO089	che	-	-
BO089	si	[SPEAKER_B]	si
BO089	stampa	[SPEAKER_B]	stampa
BO089	cinese	[SPEAKER_B]	cinese
BO087	oltre	[SPEAKER_B]	oltre
BO087	che	[SPEAKER_B]	che
BO087	in	[SPEAKER_B]	in
BO087	cina	[SPEAKER_B]	cina
BO089	shanghai	[SPEAKER_B]	shanghai
BO087	mhmh	-	-
BO089	che	[SPEAKER_B]	che
BO089	non	[SPEAKER_B]	non
BO089	è	[SPEAKER_B]	è
BO089	in	[SPEAKER_B]	in
BO089	cina	[SPEAKER_B]	cina
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	non
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	in
-	-	[SPEAKER_A]	cina
BO087	sì	[SPEAKER_A]	sì
BO087	sì	[SPEAKER_A]	sì
BO087	sì	[SPEAKER_A]	sì
BO089	ma	[SPEAKER_A]	ma
BO089	shanghai	-	-
BO089	non	-	-
BO089	è	-	-
BO089	autonoma	-	-
BO089	no	-	-
BO089	è	[SPEAKER_A]	è
BO089	stata	[SPEAKER_A]	stata
BO089	riassorbita	[SPEAKER_A]	riassorbita
BO087	era	[SPEAKER_A]	era
-	-	[SPEAKER_A]	in
BO087	taiwan	[SPEAKER_A]	taiwan
BO087	forse	[SPEAKER_A]	forse
BO089	era	-	-
BO089	autonoma	-	-
BO089	ah	[SPEAKER_A]	ah
BO089	taiwan	[SPEAKER_A]	taiwan
BO087	taiwan	-	-
BO089	taiwan	-	-
BO089	è	[SPEAKER_A]	è
BO089	ancora	[SPEAKER_A]	ancora
BO089	autonoma	[SPEAKER_A]	autonoma
BO089	l'isola	-	-
BO089	di	-	-
BO089	formosa	-	-
BO087	credo	[SPEAKER_A]	credo
BO087	di	[SPEAKER_A]	di
BO087	no	[SPEAKER_A]	no
BO089	anche	-	-
BO089	lei	-	-
BO089	è	[SPEAKER_A]	è
BO089	stata	[SPEAKER_A]	stata
BO089	assorbita	[SPEAKER_A]	assorbita
BO089	alla	[SPEAKER_A]	da
BO089	cina	[SPEAKER_A]	cina
BO089	è	[SPEAKER_A]	sì
BO089	ritornata	[SPEAKER_A]	sì
BO089	sì	[SPEAKER_B]	no
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	stata
-	-	[SPEAKER_B]	riassorbita
-	-	[SPEAKER_B]	era
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	taiwan
-	-	[SPEAKER_B]	forse
-	-	[SPEAKER_B]	anche
-	-	[SPEAKER_B]	lei
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	stata
-	-	[SPEAKER_B]	assorbita
-	-	[SPEAKER_B]	dalla
-	-	[SPEAKER_B]	cina
BO087	sì	[SPEAKER_B]	sì
BO087	sì	[SPEAKER_B]	sì
BO089	beh	[SPEAKER_B]	beh
BO089	forse	[SPEAKER_B]	forse
BO089	magari	[SPEAKER_B]	magari
BO089	non	[SPEAKER_B]	non
BO089	so	[SPEAKER_B]	so
BO089	in	[SPEAKER_B]	in
BO089	india	[SPEAKER_B]	india
BO089	si	[SPEAKER_B]	si
BO089	stampa	[SPEAKER_B]	stampa
BO089	pure	[SPEAKER_B]	pure
BO089	cinese	[SPEAKER_B]	cinese
BO087	sì	[SPEAKER_B]	sì
BO089	una	[SPEAKER_A]	sì
BO089	def~	-	-
BO087	giappone	[SPEAKER_A]	giappone
BO087	forse	[SPEAKER_A]	forse
BO087	anche	[SPEAKER_A]	anche
BO089	giappone	[SPEAKER_A]	corea
BO089	mh	[SPEAKER_A]	del
BO089	giappone	[SPEAKER_A]	nord
BO087	no	-	-
BO089	non	-	-
BO089	lo	-	-
BO089	so	-	-
BO087	corea	[SPEAKER_B]	corea
BO087	del	[SPEAKER_B]	del
BO087	nord	[SPEAKER_B]	nord
BO087	esempio	[SPEAKER_B]	esempio
BO087	di	[SPEAKER_B]	di
BO087	bibliogra~	-	-
BO087	corea	-	-
BO087	del	-	-
BO087	nord	-	-
BO087	esempio	-	-
BO087	di	-	-
BO087	bibliografia	[SPEAKER_B]	bibliografia
BO087	invece	[SPEAKER_B]	invece
BO087	locale	[SPEAKER_B]	locale
BO089	questo	-	-
BO089	è	-	-
BO089	più	-	-
BO089	difficile	-	-
BO089	eh	-	-
BO089	locale	[SPEAKER_A]	locale
BO089	ad	[SPEAKER_A]	ad
BO089	esempio	[SPEAKER_A]	esempio
BO089	le	[SPEAKER_A]	le
BO089	bibliografie	[SPEAKER_A]	bibliografie
BO089	che	[SPEAKER_A]	che
BO089	abbiamo	[SPEAKER_A]	abbiamo
BO089	nel	[SPEAKER_A]	nel
BO089	eh	[SPEAKER_A]	xvii
BO089	mh	-	-
BO089	eh	-	-
BO089	diciassettesimo	-	-
BO089	secolo	[SPEAKER_A]	secolo
BO089	tipo	-	-
BO089	relative	[SPEAKER_A]	relative
BO089	all'area	[SPEAKER_A]	all'area
BO089	romana	[SPEAKER_A]	romana
BO087	di	[SPEAKER_A]	di
BO087	eh	[SPEAKER_A]	allacci
BO087	allaccia	[SPEAKER_A]	a
BO087	xurbana	[SPEAKER_A]	presa
-	-	[SPEAKER_A]	urbana
BO087	e	[SPEAKER_A]	e
BO087	drammaturgia	[SPEAKER_A]	drammaturgia
BO087	brava	-	-
BO087	brava	-	-
BO089	brava	-	-
BO087	e	[SPEAKER_A]	e
BO087	di	[SPEAKER_A]	di
BO087	topi	[SPEAKER_A]	topi
BO087	mh	[SPEAKER_A]	invece
BO087	vece	[SPEAKER_A]	topi
BO087	mh	-	-
BO087	nie~	-	-
BO089	toppi	-	-
BO087	toppi	-	-
BO087	ah	-	-
BO089	nicolò	-	-
BO089	toppi	-	-
BO087	ho	[SPEAKER_A]	ho
BO087	per	[SPEAKER_A]	perso
BO087	una	[SPEAKER_A]	una
BO087	pi	[SPEAKER_A]	pi
BO087	per	[SPEAKER_A]	per
BO087	strada	[SPEAKER_A]	strada
BO089	sì	[SPEAKER_A]	e
BO087	eh	[SPEAKER_A]	la
BO087	mh	[SPEAKER_A]	biblioteca
BO087	e	-	-
BO087	la	-	-
BO087	bibioteca	-	-
BO087	napoletana	[SPEAKER_A]	napoletana
BO087	brava	[SPEAKER_A]	brava
BO089	molto	[SPEAKER_A]	molto
BO089	brava	[SPEAKER_A]	brava
BO087	quindi	[SPEAKER_B]	ho
BO087	eh	[SPEAKER_B]	perso
-	-	[SPEAKER_B]	una
-	-	[SPEAKER_B]	picca
-	-	[SPEAKER_B]	strada
-	-	[SPEAKER_B]	brava
-	-	[SPEAKER_B]	molto
-	-	[SPEAKER_B]	brava
BO087	ultima	[SPEAKER_B]	ultima
BO087	domanda	[SPEAKER_B]	domanda
BO089	guerrini	[SPEAKER_B]	guerrini
BO089	l	-	-
BO089	spiega	[SPEAKER_B]	spiega
BO089	agli	[SPEAKER_B]	agli
BO089	studenti	[SPEAKER_B]	studenti
BO089	universitari	[SPEAKER_B]	universitari
BO089	la	[SPEAKER_B]	la
BO089	biblioteca	[SPEAKER_B]	biblioteca
BO087	sì	-	-
BO087	e	[SPEAKER_B]	e
BO087	spiega	[SPEAKER_B]	spiega
BO087	la	[SPEAKER_B]	la
BO087	differenza	[SPEAKER_B]	differenza
BO087	tra	[SPEAKER_B]	tra
BO087	eh	-	-
BO087	il	[SPEAKER_B]	il
BO087	catalogo	[SPEAKER_B]	catalogo
BO087	tradizionale	[SPEAKER_B]	tradizionale
BO087	e	[SPEAKER_B]	e
BO087	l'opac	[SPEAKER_B]	l'opac
BO089	cos'è	-	-
BO089	l'opac	-	-
BO089	quali	[SPEAKER_B]	quali
BO089	sono	[SPEAKER_B]	sono
BO089	i	-	-
BO089	suoi	-	-
BO087	mh	-	-
BO087	mh	-	-
BO087	orrizzonti	-	-
BO087	i	[SPEAKER_B]	i
BO087	suoi	[SPEAKER_B]	suoi
BO087	vantaggi	[SPEAKER_B]	vantaggi
BO087	e	[SPEAKER_B]	e
BO087	anche	[SPEAKER_B]	anche
BO087	i	[SPEAKER_B]	i
BO087	suoi	[SPEAKER_B]	suoi
BO087	limiti	[SPEAKER_B]	limiti
BO089	okay	[SPEAKER_A]	sì
BO089	sì	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	allora	[SPEAKER_A]	allora
BO089	mh	-	-
BO089	l'opac	[SPEAKER_A]	l'opac
BO089	praticamente	[SPEAKER_A]	praticamente
BO089	è	[SPEAKER_A]	è
BO089	un	[SPEAKER_A]	un
BO089	letteralmente	[SPEAKER_A]	letteralmente
BO089	significa	[SPEAKER_A]	significa
BO089	on	[SPEAKER_A]	online
BO089	line	-	-
BO089	public	[SPEAKER_A]	public
BO089	acces	[SPEAKER_A]	access
BO089	catagolg	[SPEAKER_A]	catalog
BO089	eh	-	-
BO089	ed	[SPEAKER_A]	ed
BO089	è	[SPEAKER_A]	è
BO089	un	[SPEAKER_A]	un
BO089	servizio	[SPEAKER_A]	servizio
BO089	che	[SPEAKER_A]	che
BO089	viene	[SPEAKER_A]	viene
BO089	offir~	-	-
BO089	offerto	[SPEAKER_A]	offerto
BO089	dalle	-	-
BO089	dalle	[SPEAKER_A]	dalle
BO089	biblioteche	[SPEAKER_A]	biblioteche
BO089	per	[SPEAKER_A]	per
BO089	poter	[SPEAKER_A]	poter
BO089	ricercare	[SPEAKER_A]	ricercare
BO089	documenti	[SPEAKER_A]	documenti
BO089	attraverso	[SPEAKER_A]	attraverso
BO089	la	[SPEAKER_A]	la
BO089	compilazione	[SPEAKER_A]	compilazione
BO089	di	[SPEAKER_A]	di
BO089	vari	[SPEAKER_A]	vari
BO089	di	-	-
BO089	vari	-	-
BO089	filtri	[SPEAKER_A]	filtri
BO089	eh	[SPEAKER_A]	che
BO089	che	[SPEAKER_A]	possono
BO089	permettono	-	-
BO089	quindi	-	-
BO089	possno	-	-
BO089	permettere	[SPEAKER_A]	permettere
BO089	mh	-	-
BO089	una	[SPEAKER_A]	una
BO089	serie	[SPEAKER_A]	serie
BO089	di	[SPEAKER_A]	di
BO089	ricerche	[SPEAKER_A]	ricerche
BO089	eh	-	-
BO089	che	-	-
BO089	mh	-	-
BO089	che	-	-
BO089	rien~	-	-
BO089	serie	-	-
BO089	di	-	-
BO089	ricerche	-	-
BO089	che	[SPEAKER_A]	che
BO089	rientrano	[SPEAKER_A]	rientrano
BO089	eh	-	-
BO089	nel	[SPEAKER_A]	nel
BO089	eh	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	non	-	-
BO089	mi	[SPEAKER_A]	mi
BO089	ritorna	[SPEAKER_A]	ritorna
BO089	il	[SPEAKER_A]	il
BO089	nome	[SPEAKER_A]	nome
BO089	in	[SPEAKER_A]	in
BO089	inglese	[SPEAKER_A]	inglese
BO089	e	-	-
BO089	mh	-	-
BO087	e	-	-
BO087	mh	-	-
BO089	che	-	-
BO089	cosa	-	-
BO089	xxx	-	-
BO089	le	-	-
BO089	le	[SPEAKER_A]	le
BO089	varie	[SPEAKER_A]	varie
BO089	metodologia	[SPEAKER_A]	metodologie
BO089	di	[SPEAKER_A]	di
BO089	ricerca	[SPEAKER_A]	ricerca
BO089	per	[SPEAKER_A]	per
BO089	parole	[SPEAKER_A]	parole
-	-	[SPEAKER_A]	il
BO089	scorrimento	[SPEAKER_A]	scorrimento
BO089	di	[SPEAKER_A]	di
BO089	liste	[SPEAKER_A]	liste
BO089	alfabetiche	[SPEAKER_A]	alfabetiche
BO089	eh	[SPEAKER_A]	information
BO089	mh	[SPEAKER_A]	retrieval
BO087	inrformation	-	-
BO087	retrivial	-	-
BO089	vari	[SPEAKER_A]	vari
BO089	sistemi	[SPEAKER_A]	sistemi
BO089	di	[SPEAKER_A]	sì
BO089	information	-	-
BO089	retrivial	-	-
BO089	eh	-	-
BO089	vai	-	-
BO089	sistemi	-	-
BO089	di	-	-
BO089	mh	-	-
BO089	sì	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	eh	-	-
BO089	eh	-	-
BO089	mh	-	-
BO089	la	-	-
BO089	cara~	-	-
BO089	mh	-	-
BO089	è	[SPEAKER_A]	è
BO089	formato	[SPEAKER_A]	formato
BO089	insomma	-	-
BO089	da	[SPEAKER_A]	da
BO089	tutte	[SPEAKER_A]	tutte
BO089	quelle	[SPEAKER_A]	quelle
BO089	che	[SPEAKER_A]	che
BO089	sono	[SPEAKER_A]	sono
BO089	le	[SPEAKER_A]	le
BO089	registrazioni	[SPEAKER_A]	registrazioni
BO089	eh	-	-
BO089	mh	-	-
BO089	bibliografiche	[SPEAKER_A]	bibliografiche
BO089	dei	[SPEAKER_A]	dei
BO089	vari	[SPEAKER_A]	vari
BO089	eh	[SPEAKER_A]	documenti
BO089	mh	-	-
BO089	dei	-	-
BO089	vari	-	-
BO089	documeìnti	-	-
BO089	eh	-	-
BO089	quindi	[SPEAKER_A]	quindi
BO089	i	-	-
BO089	vari	[SPEAKER_A]	vari
BO089	records	[SPEAKER_A]	records
BO089	eh	[SPEAKER_A]	che
