gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	perché	[SPEAKER_B]	perché
PKP125	poi	[SPEAKER_B]	poi
-	-	[SPEAKER_A]	mmhmm
PKP125	e	[SPEAKER_B]	e
PKP125	sono	[SPEAKER_B]	sono
PKP125	cresciuti	[SPEAKER_B]	cresciuti
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	quelli	[SPEAKER_B]	quelli
PKP125	che	[SPEAKER_B]	che
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	mh	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	ero	[SPEAKER_B]	eri
PKP125	entrato	[SPEAKER_B]	entrato
PKP125	stavano	[SPEAKER_B]	stavano
PKP125	in	[SPEAKER_B]	in
PKP125	quinta	[SPEAKER_B]	qui
PKP125	elementare	[SPEAKER_B]	della
PKP125	mo	[SPEAKER_B]	mentale
-	-	[SPEAKER_B]	ma
PKP125	sono	[SPEAKER_B]	sono
PKP125	in	[SPEAKER_B]	in
PKP125	terza	[SPEAKER_B]	terza
PKP125	media	[SPEAKER_B]	media
PKP125	qualcuno	[SPEAKER_B]	qualcuno
PKP125	deve	[SPEAKER_B]	deve
PKP125	andare	[SPEAKER_B]	andare
PKP125	alle	[SPEAKER_B]	agli
PKP125	superiori	[SPEAKER_B]	superiori
PKP125	io	-	-
PKP125	ero	[SPEAKER_B]	ero
PKP125	scioccato	[SPEAKER_B]	scioccato
PKP125	c'avevamo	[SPEAKER_B]	ma
PKP125	una	[SPEAKER_B]	come
PKP131	como	[SPEAKER_B]	e'
PKP125	como	-	-
PKP125	che	-	-
PKP125	scandalo	[SPEAKER_B]	scandalo
PKP125	scioccobasito	[SPEAKER_A]	grazie
PKP125	mh	[SPEAKER_B]	chocobasilò
PKP125	ma	-	-
PKP125	non	[SPEAKER_B]	non
PKP125	ti	[SPEAKER_B]	ti
PKP125	piace	[SPEAKER_B]	piace
PKP125	il	[SPEAKER_B]	il
PKP125	pepe	[SPEAKER_B]	tipo
PKP125	sull'alice	[SPEAKER_B]	di
PKP131	mah	[SPEAKER_B]	svolicione
PKP125	eh	[SPEAKER_A]	no
PKP125	ma	[SPEAKER_B]	ma
PKP125	quello	[SPEAKER_B]	vuole
PKP125	è	[SPEAKER_B]	di
PKP125	xxx	[SPEAKER_B]	armi
PKP131	ce	[SPEAKER_A]	e
PKP131	la	[SPEAKER_A]	sappai
PKP131	fai	[SPEAKER_A]	parla
PKP131	a	[SPEAKER_A]	che
PKP131	parla'	[SPEAKER_A]	vi
PKP131	stasera	[SPEAKER_A]	a
PKP125	su~	[SPEAKER_A]	pavola
PKP131	a	[SPEAKER_B]	c'è
PKP131	parla'	-	-
PKP125	so'	-	-
PKP125	esaurito	[SPEAKER_B]	esaurito
PKP131	ma	[SPEAKER_B]	è
PKP131	infatti	[SPEAKER_B]	che
PKP125	non	[SPEAKER_B]	c'è
PKP125	è	-	-
PKP125	che	-	-
PKP125	so'	-	-
PKP125	esaurito	[SPEAKER_B]	esaurito
PKP125	so	[SPEAKER_B]	e
PKP125	stanco	[SPEAKER_B]	si
PKP125	oggi	[SPEAKER_B]	sta
-	-	[SPEAKER_B]	vado
PKP125	a	[SPEAKER_B]	a
PKP125	parlare	[SPEAKER_B]	parlare
PKP125	qua	[SPEAKER_B]	qua
PKP125	dieci	[SPEAKER_B]	di
PKP125	ore	[SPEAKER_B]	giure
PKP131	e	[SPEAKER_A]	è
PKP131	dimmi	-	-
PKP131	un	[SPEAKER_A]	un
PKP131	po'	[SPEAKER_A]	po'
PKP131	che	[SPEAKER_A]	mi
PKP131	che	[SPEAKER_A]	dimenti
PKP131	fai	[SPEAKER_A]	perché
PKP131	le	[SPEAKER_A]	è
PKP131	lezioni	[SPEAKER_A]	un
PKP131	cioè	[SPEAKER_A]	sale
PKP131	che	[SPEAKER_A]	se
PKP131	gli	[SPEAKER_A]	è
PKP131	dici	[SPEAKER_A]	liso
PKP125	ai	[SPEAKER_B]	è
PKP125	bambini	[SPEAKER_B]	bambino
PKP125	ma	[SPEAKER_B]	ma
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	inserirti	[SPEAKER_B]	inserire
PKP125	nel	[SPEAKER_B]	nel
PKP125	campo	[SPEAKER_B]	campo
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	conoscere	[SPEAKER_B]	conoscere
PKP125	i	[SPEAKER_B]	i
PKP125	trucchi	[SPEAKER_B]	trucchi
PKP125	del	[SPEAKER_B]	del
PKP125	mestiere	[SPEAKER_B]	mestiere
PKP131	sì	[SPEAKER_A]	sì
PKP131	no	-	-
PKP131	lo	[SPEAKER_A]	lo
PKP131	so	[SPEAKER_A]	so
PKP131	ho	[SPEAKER_A]	ho
PKP131	parlato	[SPEAKER_A]	parlato
PKP131	con	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	te
PKP131	ieri	[SPEAKER_A]	mia
PKP131	sera	[SPEAKER_A]	sera
PKP125	eh	[SPEAKER_A]	ho
PKP125	okay	-	-
PKP131	m'ha	-	-
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	ah
PKP131	ah	[SPEAKER_A]	ah
PKP131	lei	[SPEAKER_A]	ah
PKP131	lo	[SPEAKER_A]	stavo
PKP131	fa	[SPEAKER_A]	parlando
PKP131	ad	[SPEAKER_A]	dell'accademia
PKP131	agosto	-	-
PKP131	perché	-	-
PKP131	sta	-	-
PKP131	lavorando	-	-
PKP131	comunque	-	-
PKP131	nell'accademia	-	-
PKP131	delle	[SPEAKER_A]	delle
PKP131	xxxx	[SPEAKER_A]	rette
PKP125	eh	[SPEAKER_A]	e
PKP125	eh	[SPEAKER_A]	tutto
PKP131	ha	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	comunque	[SPEAKER_A]	comunque
PKP131	per	[SPEAKER_A]	per
PKP131	arrotondare	[SPEAKER_A]	arrotondare
PKP131	vorrei	[SPEAKER_A]	vorrei
PKP131	fare	[SPEAKER_A]	fare
PKP131	anche	[SPEAKER_A]	anche
PKP131	il	[SPEAKER_A]	il
PKP131	dopo	[SPEAKER_A]	doposcuola
PKP131	scuola	-	-
PKP131	così	[SPEAKER_A]	così
PKP125	ah	-	-
PKP131	però	[SPEAKER_A]	però
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	a	[SPEAKER_A]	a
PKP131	inglese	[SPEAKER_A]	inglese
PKP131	chiedono	[SPEAKER_A]	chiedono
PKP131	matematica	[SPEAKER_A]	matematica
PKP131	eh	-	-
PKP131	non	[SPEAKER_A]	non
PKP131	so	[SPEAKER_A]	so
PKP131	fare	[SPEAKER_A]	fare
PKP131	nemmeno	[SPEAKER_A]	nemmeno
PKP131	due	[SPEAKER_A]	due
PKP131	più	[SPEAKER_A]	figli
PKP131	due	[SPEAKER_A]	per
PKP131	me	[SPEAKER_A]	matematica
PKP131	le	[SPEAKER_A]	e
PKP131	xx	[SPEAKER_A]	io
PKP131	e	-	-
PKP131	gli	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	p~	-	-
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	la	[SPEAKER_A]	la
PKP131	proposta	[SPEAKER_A]	proposta
PKP131	l~	-	-
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	lasciata	[SPEAKER_A]	lasciata
PKP131	lì	[SPEAKER_A]	lì
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	ah
PKP131	lo	[SPEAKER_A]	vogliamo
PKP131	volemo	[SPEAKER_A]	fare
PKP131	fa	-	-
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	tu	[SPEAKER_A]	cioè
PKP131	fai	-	-
PKP131	matematica	[SPEAKER_A]	matematica
PKP131	e	-	-
PKP131	io	-	-
PKP131	faccio	[SPEAKER_A]	faccio
PKP131	inglese	[SPEAKER_A]	inglese
PKP131	e	-	-
PKP131	lei	-	-
PKP131	ha	-	-
PKP131	fatto	-	-
PKP131	eh	-	-
PKP131	sì	-	-
PKP131	perché	-	-
PKP131	no	-	-
PKP125	eh	-	-
PKP131	sto	-	-
PKP131	xx	-	-
PKP125	perché	[SPEAKER_A]	perché
PKP125	no	[SPEAKER_A]	no
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	sì	[SPEAKER_A]	sì
PKP131	però	[SPEAKER_A]	però
PKP131	sappi	[SPEAKER_A]	sappi
PKP131	che	[SPEAKER_A]	che
PKP131	se	-	-
PKP131	ci	[SPEAKER_A]	ci
PKP131	prendiamo	[SPEAKER_A]	prendiamo
PKP131	sessanta	[SPEAKER_A]	sessanta
PKP131	euro	[SPEAKER_A]	per
PKP131	a	[SPEAKER_A]	la
PKP131	bambino	[SPEAKER_A]	panni
PKP131	nemmeno	[SPEAKER_A]	retta
PKP131	le	-	-
PKP131	devo	-	-
PKP125	trenta	-	-
PKP125	mensile	[SPEAKER_A]	mensile
PKP131	sì	[SPEAKER_A]	e
PKP131	io	-	-
PKP131	mi	[SPEAKER_A]	mi
PKP131	prendo	[SPEAKER_A]	prendo
PKP131	quaranta	[SPEAKER_A]	quaranta
PKP131	e	[SPEAKER_A]	e
PKP131	tu	[SPEAKER_A]	poi
PKP131	ti	-	-
PKP131	prendi	[SPEAKER_A]	prendi
PKP131	venti	[SPEAKER_A]	venti
PKP125	eh	[SPEAKER_B]	grazie
PKP125	proprio	[SPEAKER_B]	and
PKP125	che	-	-
PKP125	la	-	-
PKP125	vuoi	-	-
PKP125	sfruttare	-	-
PKP125	vabbè	[SPEAKER_B]	vabbè
PKP125	tanto	[SPEAKER_B]	per
PKP125	è	[SPEAKER_B]	quanto
-	-	[SPEAKER_B]	retta
-	-	[SPEAKER_B]	mentale
-	-	[SPEAKER_B]	e
-	-	[SPEAKER_B]	poi
-	-	[SPEAKER_B]	veniamo
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	sfruttare
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	mellanto
PKP125	la	[SPEAKER_B]	la
PKP125	matematica	[SPEAKER_B]	matematica
PKP125	delle	[SPEAKER_B]	dell'elementare
PKP125	elementari	[SPEAKER_B]	diceva
PKP125	cioè	[SPEAKER_B]	che
PKP125	ma	[SPEAKER_B]	ci
PKP125	riesci	[SPEAKER_B]	vuole
PKP125	pure	[SPEAKER_B]	la
PKP125	martina	[SPEAKER_B]	tua
PKP125	ah	[SPEAKER_B]	è
PKP125	tu	[SPEAKER_B]	fallata
PKP125	vuoi	-	-
PKP125	fa	-	-
PKP125	xx	-	-
PKP131	vabbè	-	-
PKP131	ma	-	-
PKP131	lei	-	-
PKP131	lei	[SPEAKER_A]	lei
PKP131	lo	[SPEAKER_A]	lo
PKP131	fa	[SPEAKER_A]	fa
PKP131	lei	[SPEAKER_A]	lei
PKP131	sta	[SPEAKER_A]	fa
PKP131	piena	[SPEAKER_A]	meno
PKP131	di	[SPEAKER_A]	di
PKP131	soldi	[SPEAKER_A]	soldi
PKP131	perché	[SPEAKER_A]	perché
PKP125	ah	-	-
PKP125	sì	-	-
PKP131	prende	[SPEAKER_A]	prende
PKP131	tutte	-	-
PKP131	le	[SPEAKER_A]	le
-	-	[SPEAKER_A]	tre
PKP131	borse	[SPEAKER_A]	borse
PKP131	di	[SPEAKER_A]	di
PKP131	studio	[SPEAKER_A]	studio
PKP125	mh	-	-
PKP131	la	-	-
PKP131	prendono	[SPEAKER_A]	prendono
PKP131	sempre	[SPEAKER_A]	sempre
PKP131	a	[SPEAKER_A]	la
PKP131	fare	[SPEAKER_A]	spiegaria
PKP131	la	[SPEAKER_A]	ho
PKP131	scrutatrice	[SPEAKER_A]	un
PKP131	con	[SPEAKER_A]	benzi
PKP131	venti	-	-
PKP131	qua	[SPEAKER_A]	qua
PKP131	venti	[SPEAKER_A]	un
PKP131	di	[SPEAKER_A]	benzi
PKP131	là	[SPEAKER_A]	là
PKP125	eh	-	-
PKP125	non	[SPEAKER_A]	non
PKP125	ti	[SPEAKER_A]	ti
PKP125	hanno	[SPEAKER_A]	hanno
PKP125	pigliato	[SPEAKER_A]	pigliato
PKP125	a	[SPEAKER_A]	a
PKP125	te	[SPEAKER_A]	te
PKP125	no	[SPEAKER_A]	no
PKP125	eh	-	-
PKP131	no	-	-
PKP125	a	[SPEAKER_A]	a
PKP125	lei	[SPEAKER_A]	lei
PKP125	sì	[SPEAKER_A]	si
PKP131	no	[SPEAKER_A]	no
PKP125	infatti	-	-
PKP125	ho	[SPEAKER_A]	ho
-	-	[SPEAKER_A]	fatto
PKP125	visto	[SPEAKER_A]	visto
PKP125	la	[SPEAKER_A]	la
PKP125	lista	[SPEAKER_A]	vista
PKP131	almeno	-	-
PKP131	non	-	-
PKP131	quest'anno	-	-
PKP131	infatti	[SPEAKER_A]	infatti
-	-	[SPEAKER_B]	avvino
-	-	[SPEAKER_B]	ah
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	ti
-	-	[SPEAKER_B]	hanno
-	-	[SPEAKER_B]	obbligato
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	te
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	allora
-	-	[SPEAKER_B]	hai
-	-	[SPEAKER_B]	visto
-	-	[SPEAKER_B]	la
-	-	[SPEAKER_B]	vista
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	matteo	[SPEAKER_B]	co
PKP131	l'al~	[SPEAKER_B]	co
PKP131	matteo	-	-
PKP125	cioè	-	-
PKP125	matteo	-	-
PKP125	dice	[SPEAKER_B]	dice
PKP125	che	-	-
PKP125	io	[SPEAKER_B]	io
PKP125	sto	[SPEAKER_B]	sto
PKP125	inseguito	[SPEAKER_B]	inserito
PKP125	da	[SPEAKER_B]	da
PKP125	quando	[SPEAKER_B]	quando
PKP125	avevo	[SPEAKER_B]	avevo
PKP125	diciotto	[SPEAKER_B]	diciotto
PKP125	anni	[SPEAKER_B]	anni
PKP125	non	[SPEAKER_B]	non
PKP125	mi	[SPEAKER_B]	mi
PKP125	hanno	[SPEAKER_B]	hanno
PKP125	mai	[SPEAKER_B]	mai
PKP125	chiamato	[SPEAKER_B]	chiamato
PKP125	quando	[SPEAKER_B]	quando
PKP125	mi	[SPEAKER_B]	mi
PKP125	chiamano	[SPEAKER_B]	chiamano
PKP131	quando	[SPEAKER_B]	co
PKP131	non	[SPEAKER_B]	co
PKP131	ci	[SPEAKER_B]	co
PKP131	sto	[SPEAKER_B]	co
PKP125	cioè	[SPEAKER_B]	co
PKP125	guarda	[SPEAKER_B]	co
PKP125	una	-	-
PKP125	cosa	-	-
PKP125	c'è	-	-
PKP125	anche	-	-
PKP125	mar~	-	-
PKP125	c'è	-	-
PKP125	anche	-	-
PKP125	marcella	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituta
PKP125	però	[SPEAKER_B]	co
PKP131	eh	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	l'arantista
PKP131	ha	-	-
PKP131	detto	-	-
PKP131	vogliamo	[SPEAKER_A]	vogliamo
PKP131	andare	[SPEAKER_A]	andare
PKP131	a	[SPEAKER_A]	a
PKP131	metterci	[SPEAKER_A]	metterci
PKP131	là	[SPEAKER_A]	là
PKP131	fuori	[SPEAKER_A]	fuori
PKP131	magari	[SPEAKER_A]	magari
PKP131	manca	[SPEAKER_A]	manca
PKP131	qualcuno	[SPEAKER_A]	qualcuno
PKP125	eh	[SPEAKER_B]	e
PKP125	ma	[SPEAKER_B]	ma
PKP125	quale	[SPEAKER_B]	quale
PKP125	seggio	[SPEAKER_B]	seggia
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	come
-	-	[SPEAKER_A]	ruota
-	-	[SPEAKER_A]	però
-	-	[SPEAKER_A]	la
-	-	[SPEAKER_A]	sana
-	-	[SPEAKER_A]	con
-	-	[SPEAKER_A]	me
-	-	[SPEAKER_A]	cana
-	-	[SPEAKER_B]	come
-	-	[SPEAKER_B]	voi
-	-	[SPEAKER_B]	vedete
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	ero
-	-	[SPEAKER_B]	aspettanti
-	-	[SPEAKER_A]	grazie
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	casa
-	-	[SPEAKER_B]	già
PKP131	via	[SPEAKER_B]	via
PKP131	san	[SPEAKER_B]	sarroco
PKP131	rocco	-	-
PKP131	per	-	-
PKP131	xxxx	-	-
PKP125	ma	-	-
PKP125	vuoi	-	-
PKP125	vedere	-	-
PKP125	che	-	-
PKP125	che	-	-
PKP125	aspettano	-	-
PKP125	a	-	-
PKP125	te	-	-
PKP131	eh	-	-
PKP131	infatti	-	-
PKP125	a	-	-
PKP125	xxxx	-	-
PKP125	andiamo	-	-
PKP125	san	-	-
PKP125	rocco	-	-
PKP125	oh	-	-
PKP131	mh	-	-
PKP125	quei	[SPEAKER_B]	quei
PKP125	castellani	[SPEAKER_B]	castellani
PKP125	malefici	[SPEAKER_B]	malefici
PKP131	non	[SPEAKER_A]	buono
PKP131	me	[SPEAKER_A]	c'è
PKP131	di'	[SPEAKER_A]	un
PKP131	paura	[SPEAKER_A]	manino
PKP125	sa	[SPEAKER_A]	saura
PKP125	ne	[SPEAKER_B]	s'ovicchio
PKP125	ve	[SPEAKER_B]	tanto
PKP125	ki	[SPEAKER_B]	anno
PKP125	uttant'anni	-	-
PKP125	che	[SPEAKER_B]	che
PKP125	vanno	[SPEAKER_B]	vanno
PKP125	a	[SPEAKER_B]	a
PKP125	pesc	[SPEAKER_B]	fare
PKP125	pure	[SPEAKER_B]	scuratura
PKP125	loro	[SPEAKER_A]	no
PKP131	mh	[SPEAKER_A]	obero
PKP131	o	[SPEAKER_A]	in
PKP131	parent	[SPEAKER_A]	duda
PKP131	u	[SPEAKER_A]	uta
PKP131	t'avuta	-	-
PKP125	la	[SPEAKER_B]	la
PKP125	gente	[SPEAKER_B]	gente
PKP125	che'ha	[SPEAKER_B]	che
PKP125	i	[SPEAKER_B]	sa
PKP125	soldi	[SPEAKER_B]	ottenimento
PKP125	lu	[SPEAKER_B]	al
PKP125	xxx	[SPEAKER_B]	freddo
PKP125	pure	[SPEAKER_B]	del
PKP125	lui	[SPEAKER_B]	loro
PKP125	mh	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	anche	[SPEAKER_B]	anche
PKP125	luciana	-	-
PKP125	oh	-	-
PKP131	luciana	-	-
PKP131	bianchini	-	-
PKP125	mh	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituta
PKP125	matteo	-	-
PKP125	c'è	-	-
PKP125	rimasto	-	-
PKP125	un	-	-
PKP125	po'	-	-
PKP125	ma~	-	-
PKP125	cioè	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	rimasto	[SPEAKER_B]	rimasto
PKP125	un	[SPEAKER_B]	un
PKP125	po'	[SPEAKER_B]	po'
PKP125	male	[SPEAKER_B]	male
PKP125	sta	[SPEAKER_B]	sto
PKP125	cercando	[SPEAKER_B]	cercando
PKP125	lavoro	[SPEAKER_B]	lavoro
PKP125	come	[SPEAKER_B]	come
PKP125	un	[SPEAKER_B]	l'animale
PKP125	animale	-	-
PKP125	non	[SPEAKER_B]	non
PKP125	trova	[SPEAKER_B]	trova
PKP125	niente	[SPEAKER_B]	niente
PKP125	dice	[SPEAKER_B]	dice
PKP125	almeno	[SPEAKER_B]	almeno
PKP125	se	[SPEAKER_B]	se
PKP125	stavo	[SPEAKER_B]	stavo
PKP125	là	[SPEAKER_B]	là
PKP125	mi	[SPEAKER_B]	mi
PKP125	pigliavo	[SPEAKER_B]	pigliavo
PKP125	sti	[SPEAKER_B]	questi
PKP125	duecento	[SPEAKER_B]	duecento
PKP125	euro	[SPEAKER_B]	euro
PKP131	mh	[SPEAKER_A]	sì
PKP131	sempre	[SPEAKER_A]	serve
PKP131	utili	[SPEAKER_A]	utile
PKP125	che	[SPEAKER_B]	che
PKP125	poi	-	-
PKP125	in	[SPEAKER_B]	in
PKP125	realtà	[SPEAKER_B]	realtà
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	per	[SPEAKER_B]	per
PKP125	il	[SPEAKER_B]	il
PKP125	referendum	[SPEAKER_B]	referendum
PKP125	ma	[SPEAKER_B]	ma
PKP125	forse	[SPEAKER_B]	forse
PKP125	per	[SPEAKER_B]	per
PKP125	le	[SPEAKER_B]	le
PKP125	regionali	[SPEAKER_B]	regionali
PKP125	pure	[SPEAKER_B]	pure
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	sono	[SPEAKER_B]	sono
PKP125	pure	[SPEAKER_B]	pure
PKP125	più	[SPEAKER_B]	più
PKP125	soldi	[SPEAKER_B]	soldi
PKP125	boh	[SPEAKER_B]	buon
PKP131	ma	[SPEAKER_A]	grazie
PKP131	tu	[SPEAKER_A]	a
PKP131	vai	[SPEAKER_A]	tutti
PKP131	a	[SPEAKER_B]	perchè
PKP131	votare	[SPEAKER_B]	un
PKP125	perché	[SPEAKER_B]	buone
PKP125	non	-	-
PKP125	dovrei	-	-
PKP131	e	-	-
PKP131	hai	-	-
PKP131	qualche	-	-
PKP131	idea	-	-
PKP131	su	-	-
PKP131	chi	-	-
PKP131	votare	-	-
PKP125	cosa	[SPEAKER_A]	cosa
PKP131	qualche	[SPEAKER_A]	qualche
PKP131	idea	[SPEAKER_A]	da
PKP131	su	[SPEAKER_A]	tutti
PKP131	chi	-	-
PKP131	votare	[SPEAKER_A]	votare
PKP131	xxx	[SPEAKER_B]	ma
PKP125	ma	-	-
PKP125	io	-	-
PKP125	non	-	-
PKP125	ho	-	-
PKP125	capi~	-	-
PKP125	cioè	-	-
PKP125	io	[SPEAKER_B]	io
PKP125	sono	[SPEAKER_B]	sono
PKP125	un	[SPEAKER_B]	un
PKP125	po'	[SPEAKER_B]	po'
PKP125	confuso	[SPEAKER_B]	conosciuto
PKP125	sai	[SPEAKER_B]	sai
PKP131	mh	-	-
PKP131	xx	-	-
PKP125	cioè	-	-
PKP125	per	[SPEAKER_B]	per
PKP125	il	[SPEAKER_B]	il
PKP125	referendum	[SPEAKER_B]	referendum
PKP125	l'ho	[SPEAKER_B]	ho
PKP125	capito	[SPEAKER_B]	capito
PKP125	chi	[SPEAKER_B]	che
PKP125	vi	-	-
PKP125	devo	[SPEAKER_B]	devo
PKP125	votare	[SPEAKER_B]	votare
PKP125	ma	[SPEAKER_B]	non
PKP125	devo	[SPEAKER_B]	devo
PKP125	votare	[SPEAKER_B]	votare
